panel_id,panel_name,panel_date,panel_contact,panel_type
1-16QLL1,NEM in the DE - Interviews,07 March 2013,"McAnally, Carol",NGBOPanel
1-17RRIH,Energy & International Development: USES,08 March 2013,"Preece, Lewis",NGBOPanel
1-15U52B,UK India Smart Grids & Storage,08 March 2013,"Holtum, David",NGBOPanel
1-1011MK,NA,NA,NA,NGBOPanel
1-11U5Q9,Engineering Prioritisation Meeting 11/12 March 2013,11 March 2013,"Chmura, Amanda",NGBOPanel
1-1586D0,UK China Smart Grids and electric vehicles,13 March 2013,"Preece, Lewis",NGBOPanel
1-ZFX63,Mathematics Prioritisation Panel Meeting March 2013,13 March 2013,"Blackstone, Vivienne",NGBOPanel
1-1478XZ,EPSRC Physical Sciences Fellowships Interview Panel 20-22nd March 2013,20 March 2013,"Felstead, Robert",NGBOPanel
1-14HOXD,EPSRC ICT Responsive Mode - Apr 2013,11 April 2013,"Hulkes, Alex",NGBOPanel
1-1262TD,EPSRC Physical Sciences Chemistry - April 2013,22 April 2013,"Sweet, Martin",NGBOPanel
1-12FHC8,EPSRC Physical Sciences Physics - April 2013,23 April 2013,"Birch, Nigel",NGBOPanel
1-12FH8R,EPSRC Physical Sciences Materials - April 2013,23 April 2013,"Felstead, Robert",NGBOPanel
1-PI5NJ,Programme Grant Outlines 29 April 2013,29 April 2013,"Ghaffar, Talit",NGBOPanel
1-PI5XM,Platform Grant Outlines 29 April 2013,29 April 2013,"Ghaffar, Talit",NGBOPanel
1-1DWPA9,Innovation and  Knowledge Centres (24 months review) Swansea,01 May 2013,"Mullligan, David",NGBOPanel
1-195583,Engineering Prioritisation Meeting 7/8 May 2013,07 May 2013,"White, Christopher",NGBOPanel
1-YH1RH,Big Pitch: Nanomaterials Outline Panel,13 May 2013,"Birch, Nigel",NGBOPanel
1-1EAHOC,EPSRC Centres for Doctoral Training Outlines B,14 May 2013,"Blackstone, Vivienne",NGBOPanel
1-1EBA9K,EPSRC Centres for Doctoral Training Outlines H,15 May 2013,"Birch, Nigel",NGBOPanel
1-1EB7TU,EPSRC Centres for Doctoral Training Outlines D,15 May 2013,"Tarplee, Mark",NGBOPanel
1-1EB7S9,EPSRC Centres for Doctoral Training Outlines C,15 May 2013,"Fleming, James",NGBOPanel
1-1EB7UV,EPSRC Centres for Doctoral Training Outlines E,15 May 2013,"Gunn, Richard",NGBOPanel
1-19L9RV,EPSRC Centres for Doctoral Training Outlines A,15 May 2013,"Cox, Claire",NGBOPanel
1-1EB7W6,EPSRC Centres for Doctoral Training Outlines F,15 May 2013,"Salisbury, Gavin",NGBOPanel
1-1EB7X7,EPSRC Centres for Doctoral Training Outlines G,15 May 2013,"Higlett, Claire",NGBOPanel
1-18CBTF,Developing Leaders Meeting - CAF,22 May 2013,"Wilson, Maggie",NGBOPanel
1-1AV2AA,Developing Leaders Meeting - LF,22 May 2013,"Turner, Chloe",NGBOPanel
1-1DUP7Z,Engineering Fellowships Interviews May 2013,23 May 2013,"Edwards, Janet",NGBOPanel
1-1DX8WJ,Innovation and Knowledge Centres (24 months review) Cambridge,24 May 2013,"Mulligan, David",NGBOPanel
1-14MUTY,Platform Grant Interviews - 24 May 2013,24 May 2013,"Brown, Zoe",NGBOPanel
1-1AV4NS,SADEA Full,29 May 2013,"Turner, Christina",NGBOPanel
1-14HOXQ,EPSRC ICT Responsive Mode - Jun 2013,05 June 2013,"Hulkes, Alex",NGBOPanel
1-1DX8YA,IKC for Synthetic Biology Full Proposals Interview,07 June 2013,"Mulligan, David",NGBOPanel
1-19VUZS,BACCHUS Outlines,11 June 2013,"Hulkes, Alex",NGBOPanel
1-15LVGT,Mathematics  Prioritisation Panel Meeting June 2013,12 June 2013,"Farrow, Anne",NGBOPanel
1-PI5YT,Platform Grant Outlines 17 June 2013,17 June 2013,"Ghaffar, Talit",NGBOPanel
1-PI5NS,Programme Grant Outlines 17 June 2013,17 June 2013,"King, Emma",NGBOPanel
1-1FZSTT,The Big Pitch:  Nanoscale Design of Functional Materials,19 June 2013,"Birch, Nigel",NGBOPanel
1-1EOH5P,EPSRC Equipment Business Case - June 2013,20 June 2013,"Hanlon, Tracy",NGBOPanel
1-195C9P,Engineering Prioritisation Meeting 25 June 2013,25 June 2013,"Broomsgrove, Alexander",NGBOPanel
1-14HOY3,EPSRC ICT Responsive Mode - July 2013,17 July 2013,"Hulkes, Alex",NGBOPanel
1-1262TJ,EPSRC Physical Sciences Chemistry - July 2013,24 July 2013,"Sweet, Martin",NGBOPanel
1-1FB5LY,EPSRC Mathematics Fellowships Interviews - July 2013,24 July 2013,"Blackstone, Vivienne",NGBOPanel
1-12FHD4,EPSRC Physical Sciences Physics - July 2013,25 July 2013,"Howes, Amanda",NGBOPanel
1-12FHCJ,EPSRC Physical Sciences Materials - July 2013,25 July 2013,"Crook, Simon",NGBOPanel
1-1IURDY,Programme Grant Outlines 13 August 2013,13 August 2013,"King, Emma",NGBOPanel
1-195CA7,Engineering Prioritisation Meeting 13 August 2013,13 August 2013,"Elson, Chris",NGBOPanel
1-1ITG3F,Platform Grant Outlines 13 August 2013,13 August 2013,"Ghaffar, Talit",NGBOPanel
1-19NXTE,EPSRC Physical Sciences Fellowships Interview Panel 3rd and 4th September 2013,03 September 2013,"King, Emma",NGBOPanel
1-1FHZ9T,ICT Fellowships Interviews Meeting - Sept 13,03 September 2013,"Gunn, Richard",NGBOPanel
1-1F2FMV,Programme Grant Interviews (Engineering) - 9 September 2013,09 September 2013,"Smith, Daniel",NGBOPanel
1-1GOVI5,Engineering Fellowships Interview Meeting - 10/11 Sept 2013,10 September 2013,"Edwards, Janet",NGBOPanel
1-1E3UNZ,Programme Grant Interviews (ICT) - 12 September 2013,12 September 2013,"Brown, Zoe",NGBOPanel
1-1CU2YV,SUPERGEN Wind Energy Panel Meeting,12 September 2013,"Preece, Lewis",NGBOPanel
1-1FH329,HIPs Outline 2013,13 September 2013,"Marlow, Victoria",NGBOPanel
1-1ET4ET,Nuclear Decomm & Waste,17 September 2013,"Bateman, Neil",NGBOPanel
1-188CT3,Platform Grant Interviews (+ 2 Large Grants) - 17 September 2013,17 September 2013,"Angus-Smyth, Anna",NGBOPanel
1-1D9T5E,1TI3 Outline,18 September 2013,"Lodge, Matthew",NGBOPanel
1-195CAP,Engineering Prioritisation Meeting 1 October 2013,01 October 2013,"Davis, Luke",NGBOPanel
1-1IK6MB,Programme Grant Interviews - 8 October 2013 (Physical Sciences),08 October 2013,"King, Emma",NGBOPanel
1-1LTJ0S,Programme Grant Outlines 15 October 2013,15 October 2013,"King, Emma",NGBOPanel
1-1KR21W,Platform Grant Outlines 15 October 2013,15 October 2013,"Ghaffar, Talit",NGBOPanel
1-12FHDP,EPSRC Physical Sciences Materials/Physics - October 2013,17 October 2013,"Felstead, Robert",NGBOPanel
1-1262VX,EPSRC Physical Sciences Chemistry - October 2013,17 October 2013,"Ghaffar, Talit",NGBOPanel
1-1IEVUZ,EPSRC CDT 2013 Interviews Panel A,23 October 2013,"Cox, Claire",NGBOPanel
1-1IF408,EPSRC CDT 2013 Interviews Panel P,23 October 2013,"Howes, Amanda",NGBOPanel
1-1IF3WV,EPSRC CDT 2013 Interviews Panel G,23 October 2013,"Goldberg, Nicola",NGBOPanel
1-1IF3NK,EPSRC CDT 2013 Interviews Panel B,23 October 2013,"Chmura, Amanda",NGBOPanel
1-1IF3W3,EPSRC CDT 2013 Interviews Panel E,23 October 2013,"Tansley, Claire",NGBOPanel
1-1IF3VU,EPSRC CDT 2013 Interviews Panel D,23 October 2013,"Maytum, Hannah",NGBOPanel
1-1IF3ON,EPSRC CDT 2013 Interviews Panel C,23 October 2013,"Lascelles, Michelle",NGBOPanel
1-1IF3WC,EPSRC CDT 2013 Interviews Panel F,23 October 2013,"Fleming, James",NGBOPanel
1-1IF3Y7,EPSRC CDT 2013 Interviews Panel I,23 October 2013,"Williamson, Clare",NGBOPanel
1-1IF3X4,EPSRC CDT 2013 Interviews Panel H,23 October 2013,"Marlow, Victoria",NGBOPanel
1-1IF3ZH,EPSRC CDT 2013 Interviews Panel M,23 October 2013,"Higlett, Claire",NGBOPanel
1-1IF3YG,EPSRC CDT 2013 Interviews Panel J,23 October 2013,"Gunn, Richard",NGBOPanel
1-1IF3ZQ,EPSRC CDT 2013 Interviews Panel N,23 October 2013,"Sweet, Martin",NGBOPanel
1-1IF3Z8,EPSRC CDT 2013 Interviews Panel L,23 October 2013,"Salisbury, Gavin",NGBOPanel
1-1IF3YZ,EPSRC CDT 2013 Interviews Panel K,23 October 2013,"Soulsby, Susan",NGBOPanel
1-1IF3ZZ,EPSRC CDT 2013 Interviews Panel O,23 October 2013,"Birch, Nigel",NGBOPanel
1-14HOYT,EPSRC ICT Responsive Mode - Oct 2013,24 October 2013,"Hulkes, Alex",NGBOPanel
1-1E9T0X,Materials Substitution - Interview Meeting,24 October 2013,"Bailey, Richard",NGBOPanel
1-1DZM3T,UK China Grid scale storage,04 November 2013,"O'Byrne, Justin",NGBOPanel
1-1HQBIX,Research Institute in TICS Phase 1,05 November 2013,"Hulkes, Alex",NGBOPanel
1-1CWQKB,EPSRC Manufacturing Fellowships Interviews (3),07 November 2013,"Chapman, Antony",NGBOPanel
1-1KL7GN,Manufacturing with Light Interviews : 13 & 14 November 2013,13 November 2013,"Lawrence, Andrew",NGBOPanel
1-195CGR,Engineering Prioritisation Meeting 19 November 2013,19 November 2013,"Smith, Daniel",NGBOPanel
1-1EQYXN,Early Careers Forum 2013 Call,21 November 2013,"Fleming, James",NGBOPanel
1-1F2KVD,Mathematics Prioritisation Panel Meeting Nov 2013,27 November 2013,"Watkin, Laura",NGBOPanel
1-1DK48X,Nuclear Fuel Cycle,02 December 2013,"Bateman, Neil",NGBOPanel
1-1G05I7,NEM#2 Full Proposals Meeting,03 December 2013,"Rendell, Ben",NGBOPanel
1-1O6B32,EPSRC National Wind Tunnel Facility,04 December 2013,"Guernion, Nicolas",NGBOPanel
1-1EC1RS,SUPERGEN Hydrogen Challenge (2013),05 December 2013,"Preece, Lewis",NGBOPanel
1-1MHG1J,EPSRC Equipment Business Case - December 2013,05 December 2013,"Hanlon, Tracy",NGBOPanel
1-1C5BNL,SUPERGEN Energy Storage Hub,10 December 2013,"Williams, Jacqui",NGBOPanel
1-1KU3IB,UKERC Assessment Panel,11 December 2013,"Williams, Jacqui",NGBOPanel
1-1NR05G,Platform Grant Outlines 17 December 2013,17 December 2013,"Ghaffar, Talit",NGBOPanel
1-1NR0EI,Programme Grant Outlines 17 December 2013,17 December 2013,"King, Emma",NGBOPanel
1-1P246F,Eng Fellowship Interviews Jan 2014,15 January 2014,"Edwards, Janet",NGBOPanel
1-1LGS3H,EPSRC Mathematics Interviews - January 2014,21 January 2014,"Watkin, Laura",NGBOPanel
1-18WCSF,BACCHUS Full Proposals,22 January 2014,"Hulkes, Alex",NGBOPanel
1-1QTPRX,UKERC Assemment Panel 2,29 January 2014,"Williams, Jacqui",NGBOPanel
1-1F27DO,Platform Grant Interviews - 30 January 2014,30 January 2014,"Howes, Amanda",NGBOPanel
1-1MCXON,EPSRC ICT Responsive Mode - Feb 2014,04 February 2014,"Hulkes, Alex",NGBOPanel
1-1GDSG2,EPSRC Physical Sciences Materials - February 2014,05 February 2014,"Niblock, Helen",NGBOPanel
1-1GP64N,EPSRC Physical Sciences Physics - February 2014,05 February 2014,"Howes, Amanda",NGBOPanel
1-1262W3,EPSRC Physical Sciences Chemistry - February 2014,05 February 2014,"Berry, Alexandra",NGBOPanel
1-1FUG1D,Manufacturing in Healthcare,11 February 2014,"Tarplee, Mark",NGBOPanel
1-1N5CA7,EPSRC-JLR PSi Open Call,12 February 2014,"Pearson, Hannah",NGBOPanel
1-1NR0EO,Programme Grant Outlines 18 February 2014,18 February 2014,"King, Emma",NGBOPanel
1-1NR05P,Platform Grant Outlines 18 February 2014,18 February 2014,"Ghaffar, Talit",NGBOPanel
1-1PNQED,EPSRC UK RESEARCH CENTRE IN NON-DESTRUCTIVE EVALUATION (RCNDE),25 February 2014,"Smith, Daniel",NGBOPanel
1-1PA8L6,Engineering Sponsorship Awards,25 February 2014,"Angus-Smyth, Anna",NGBOPanel
1-1JNUJI,Energy Non-Dom,26 February 2014,"Holtum, David",NGBOPanel
1-1OLVUD,EPSRC NIHR HTC Partnership Awards,26 February 2014,"Blackstone, Vivienne",NGBOPanel
1-1GS15E,Engineering Prioritisation Meeting 26th February 2014,26 February 2014,"Edwards, Janet",NGBOPanel
1-1KA63D,Healthcare Impact Partnerships 2013,27 February 2014,"Marlow, Victoria",NGBOPanel
1-1G16UR,HVDC Challenge,28 February 2014,"O'Byrne, Justin",NGBOPanel
1-1F64MT,RitW 2013 Full Proposals Meeting,04 March 2014,"Williamson, Clare",NGBOPanel
1-1R46YN,EPSRC Equipment Business Case - March 2014,05 March 2014,"Hanlon, Tracy",NGBOPanel
1-1L1QZC,EPSRC Mathematics Prioritisation Meeting March 2014,05 March 2014,"Maytum, Hannah",NGBOPanel
1-1YS0YK,EPSRC Mathematics Programme Grants - Mar 2014,06 March 2014,"Tansley, Claire",NGBOPanel
1-1P51U9,ICT Fellowship Interviews Mar 2014,10 March 2014,"Turner, Christina",NGBOPanel
1-1I5HQJ,EPSRC Physical Sciences Fellowships Interview Panel 11th and 12th March 2014,11 March 2014,"Higlett, Claire",NGBOPanel
1-1PKU0A,Engineering Fellowships for Growth - Advanced Materials,12 March 2014,"Elson, Chris",NGBOPanel
1-1RQ4N9,Engineering Fellowships for Growth - SynBio,12 March 2014,"Davis, Luke",NGBOPanel
1-1JK4TE,Programme Grant Interviews (ICT) - 12 March 2014,12 March 2014,"Lodge, Matthew",NGBOPanel
1-1RQ4MM,Engineering Fellowships for Growth - Robotics,12 March 2014,"Soulsby, Susan",NGBOPanel
1-1ZAC9A,INSPIRE Physical Sciences:  Research across Interfaces,18 March 2014,"Howes, Amanda",NGBOPanel
1-1PSIZD,EPSRC ICT Responsive Mode - Apr 2014,09 April 2014,"Hulkes, Alex",NGBOPanel
1-1NR0F0,Programme Grant Outlines 15 April 2014,15 April 2014,"Ghaffar, Talit",NGBOPanel
1-1NR05V,Platform Grant Outlines 15 April 2014,15 April 2014,"Ghaffar, Talit",NGBOPanel
1-1O29A1,Programme Grant Interviews - 23 April 2014 (Physical Sciences & Engineering),23 April 2014,"Niblock, Helen",NGBOPanel
1-1OIDPP,Engineering Prioritisation Panel Meeting 29 April 2014,29 April 2014,"Edwards, Janet",NGBOPanel
1-1OO0VN,Eng Fellowship Interviews April 2014,30 April 2014,"Chapman, Antony",NGBOPanel
1-1OTR3N,EPSRC Physical Sciences Chemistry - May 2014,08 May 2014,"Higlett, Claire",NGBOPanel
1-1OTR2X,EPSRC Physical Sciences Materials - May 2014,08 May 2014,"Gilvin, Ellie",NGBOPanel
1-1OTR4M,EPSRC Physical Sciences Physics - May 2014,08 May 2014,"Felstead, Robert",NGBOPanel
1-1RWXXZ,Innovation and Knowledge Centre in Synthetic Biology - 9 month review,09 May 2014,"Mulligan, David",NGBOPanel
1-1OMXAT,UK/China Sustainable Mats for Eng Apps,13 May 2014,"Edwards, Janet",NGBOPanel
1-1G4FFB,1TI3 Full,13 May 2014,"Lodge, Matthew",NGBOPanel
1-22JCPW,Energy and International Development Resubmissions,15 May 2014,"Preece, Lewis",NGBOPanel
1-1N5UI5,DARE Interview,15 May 2014,"Bailey, Richard",NGBOPanel
1-1LJ9CY,Platform Grant Interviews - 20 May 2014,20 May 2014,"Lodge, Matthew",NGBOPanel
1-1PSJ24,EPSRC ICT Responsive Mode - June 2014,03 June 2014,"Hulkes, Alex",NGBOPanel
1-1RCX3I,Low Carbon Vehicle Technologies,03 June 2014,"Salisbury, Gavin",NGBOPanel
1-1KTC5T,Challenges in Carbon Capture for CCS,05 June 2014,"Sewell, Laura",NGBOPanel
1-1R46ZN,EPSRC Equipment Business Case - June 2014,05 June 2014,"Hanlon, Tracy",NGBOPanel
1-1MXB0G,EPSRC Mathematics Prioritisation Meeting June 2014,11 June 2014,"Ward, Michael",NGBOPanel
1-23O92W,Programme Grant Outlines 17 June 2014,17 June 2014,"Ghaffar, Talit",NGBOPanel
1-23O8UA,Platform Grant Outlines 17 June 2014,17 June 2014,"Ghaffar, Talit",NGBOPanel
1-2CCK9R,Bright IDEAS Awards:The Big Pitch: Civ Eng: Outline Panel,18 June 2014,,NGBOPanel
1-1OJYOQ,Engineering Prioritisation Meeting - June 2014,18 June 2014,"Edwards, Janet",NGBOPanel
1-1OO151,Eng Fellowship Interviews June 2014,19 June 2014,"O'Byrne, Justin",NGBOPanel
1-1S7GQS,The Big Pitch: Civ Eng: Outline Panel,19 June 2014,"Broomsgrove, Alexander",NGBOPanel
1-1NXMUH,TICS Research Institute Phase 2,23 June 2014,"Hulkes, Alex",NGBOPanel
1-1SBWXM,Manufacturing Inst. Outlines,04 July 2014,"Chapman, Antony",NGBOPanel
1-1PSJ3V,EPSRC ICT Prioritisation Panel - July 2014,17 July 2014,"Hulkes, Alex",NGBOPanel
1-2B5N0J,Ground and Structural Big Pitch,21 July 2014,"Singleton Escofet, Roger",NGBOPanel
1-2B5DKO,Big Pitch Water Engineering,21 July 2014,"Broomsgrove, Alexander",NGBOPanel
1-1RRX7I,EPSRC Physical Sciences Materials - July 2014,23 July 2014,"Birch, Nigel",NGBOPanel
1-1RRXH2,EPSRC Physical Sciences Chemistry - July 2014,23 July 2014,"Sweet, Martin",NGBOPanel
1-2099JQ,EPSRC Mathematics Interviews - July 2014,23 July 2014,"Watkin, Laura",NGBOPanel
1-1RDD9X,EPSRC Physical Sciences Physics - July 2014,23 July 2014,"Niblock, Helen",NGBOPanel
1-1SBLHN,Bioenergy Challenge II,31 July 2014,"O'Byrne, Justin",NGBOPanel
1-1QFJBT,Working with Centres (Full),05 August 2014,"Holtum, David",NGBOPanel
1-23O97S,Programme Grant Outlines 18 August 2014,18 August 2014,"Turner, Christina",NGBOPanel
1-23O8WO,Platform Grant Outlines 18 August 2014,18 August 2014,"Ghaffar, Talit",NGBOPanel
1-1OJYU6,Engineering Prioritisation Panel Meeting 20 August 2014,20 August 2014,"Edwards, Janet",NGBOPanel
1-1OVZWE,SIDD Prioritisation Panel,27 August 2014,"Cook, Nick",NGBOPanel
1-22F54K,SUPERGEN PLUS,28 August 2014,"Salisbury, Gavin",NGBOPanel
1-1PJIPH,Forecasting EC,02 September 2014,"Holtum, David",NGBOPanel
1-1RZ09K,National Network of Quantum Technologies hubs (Fulls),03 September 2014,"Howes, Amanda",NGBOPanel
1-1R9WE5,"EPSRC Physical Sciences Fellowships Interview Panel 3rd, 4th and 5th Sept 2014",03 September 2014,"Gilvin, Ellie",NGBOPanel
1-22SPB0,ERM Interviews Panel 1,03 September 2014,"Chapman, Antony",NGBOPanel
1-2AIMSB,ERM Interviews Panel 2,03 September 2014,"Pearson, Hannah",NGBOPanel
1-237QLX,ICT Fellowships Interview Meeting - 4 Sept 2014,04 September 2014,"Brown, Zoe",NGBOPanel
1-1PSJ5A,EPSRC ICT Prioritisation Panel - Sept 2014,09 September 2014,"Hulkes, Alex",NGBOPanel
1-1ZAC4J,EPSRC Mathematics Prioritisation Panel Sept 2014,10 September 2014,"Watkin, Laura",NGBOPanel
1-1SDBZN,UK Japan Civil Nuclear Energy,11 September 2014,"Bateman, Neil",NGBOPanel
1-1YXES7,Software for the Future Call II,11 September 2014,"Emmerson, Daniel",NGBOPanel
1-1SHZQR,Platform Grant Interviews - 16 September 2014,16 September 2014,"Niblock, Helen",NGBOPanel
1-2B7R3Y,EPSRC Digital Economy Fellowship Interviews,17 September 2014,"Rendell, Ben",NGBOPanel
1-1RZSYC,EPSRC Physical Sciences Physics - September 2014,25 September 2014,"Dracott, James",NGBOPanel
1-1RZT2E,EPSRC Physical Sciences Chemistry - September 2014,25 September 2014,"Ghaffar, Talit",NGBOPanel
1-1RZSYK,EPSRC Physical Sciences Materials - September 2014,25 September 2014,"Crook, Simon",NGBOPanel
1-2FFVOL,RDM Networks,01 October 2014,"Pearson, Hannah",NGBOPanel
1-2FT6GX,Eng Fellowship interviews 6 and 7 October 2014,06 October 2014,"Davis, Luke",NGBOPanel
1-1OM5X7,Engineering Prioritisation Panel Meeting 8th October 2014,08 October 2014,"Edwards, Janet",NGBOPanel
1-23O8X0,Platform Grant Outlines 14 October 2014,14 October 2014,"Ghaffar, Talit",NGBOPanel
1-23O98F,Programme Grant Outlines 14 October 2014,14 October 2014,"Turner, Christina",NGBOPanel
1-1PSJ63,EPSRC ICT Prioritisation Panel - Oct 2014,20 October 2014,"Hulkes, Alex",NGBOPanel
1-1O29FC,Programme Grant Interviews - 21 and 22 October 2014 (Physical Sciences),21 October 2014,"Turner, Christina",NGBOPanel
1-2342VD,MAFuMa Interview Panel A,28 October 2014,"Lawrence, Andrew",NGBOPanel
1-2GV3YP,MAFuMa Interview Panel B,28 October 2014,"Bailey, Richard",NGBOPanel
1-1RF4M1,Manufacturing Fellowships Interview Panel,04 November 2014,"Chapman, Antony",NGBOPanel
1-2BO12P,IRIS (International Research in Security),13 November 2014,"Hulkes, Alex",NGBOPanel
1-2CNVIN,UK Korea Fuel Cells,19 November 2014,"Philps, O",NGBOPanel
1-28XA7X,CCP Networking Call,24 November 2014,"Larmour, Iain",NGBOPanel
1-29A9ZL,EPSRC Mathematics Prioritisation Panel November  2014,26 November 2014,"Maytum, Hannah",NGBOPanel
1-2218KU,RDM Networks,26 November 2014,"Bailey, Richard",NGBOPanel
1-2C2L5B,Programme Grant Interviews (Engineering) - 1 December 2014,01 December 2014,"Martin, Lucy",NGBOPanel
1-447IPX,RCUK Brazil 2014,01 December 2014,,NGBOPanel
1-1PSJ6M,EPSRC ICT Prioritisation Panel - Dec 2014,02 December 2014,"Dowle, Miriam",NGBOPanel
1-28WZCG,Israel-UK Cyber Research,03 December 2014,"Hulkes, Alex",NGBOPanel
1-1OM623,Engineering Prioritisation Panel Meeting 3rd December 2014,03 December 2014,"Edwards, Janet",NGBOPanel
1-1S78E3,SUPERGEN Fuel Cells Challenge,03 December 2014,"Philps, O",NGBOPanel
1-22KCLC,Conventional Power Generation,03 December 2014,"Sewell, Laura",NGBOPanel
1-1RZT3W,EPSRC Physical Sciences Chemistry - December 2014,04 December 2014,"Higlett, Claire",NGBOPanel
1-1RZT34,EPSRC Physical Sciences Materials - December 2014,04 December 2014,"Gilvin, Ellie",NGBOPanel
1-1RZT2M,EPSRC Physical Sciences Physics - December 2014,04 December 2014,"Brhanavan, Yalini",NGBOPanel
1-23O98R,Programme Grant Outlines 16 December 2014,16 December 2014,,NGBOPanel
1-23O8YO,Platform Grant Outlines 16 December 2014,16 December 2014,,NGBOPanel
1-2B7T9I,Manufacturing  Inst. FULLS,21 January 2015,"Chapman, Antony",NGBOPanel
1-2GOO2N,EPSRC Mathematics Fellowship Interviews January 2015,21 January 2015,,NGBOPanel
1-2LHQN2,Experimental Equipment Call,22 January 2015,,NGBOPanel
1-1PSJ7O,EPSRC ICT Prioritisation Panel - Jan 2015,27 January 2015,"Hulkes, Alex",NGBOPanel
1-2AMGU0,UK India Civil Nuclear Energy 3,28 January 2015,"Bateman, Neil",NGBOPanel
1-2HDGTX,Manufacturing Hubs 2015 - Outlines,28 January 2015,"Bailey, Richard",NGBOPanel
1-28WWOK,Next Stage Digital Economy Sift,30 January 2015,"Rendell, Ben",NGBOPanel
1-244NWI,Nuclear Materials,03 February 2015,"Bateman, Neil",NGBOPanel
1-2PICBE,EPSRC Equipment Business Case Outline Feb 15,04 February 2015,"Emmerson, Daniel",NGBOPanel
1-2EKOEI,Programme Grant Interviews (ICT) 11 February 2015,11 February 2015,"Davis, Anke",NGBOPanel
1-2CIFZN,New Materials for Rail,11 February 2015,"Broomsgrove, Alexander",NGBOPanel
1-2CYQ8P,EPSRC Physical Sciences Physics - February 2015,12 February 2015,"Dracott, James",NGBOPanel
1-2CYQ7W,EPSRC Physical Sciences Materials - February 2015,12 February 2015,"Birch, Nigel",NGBOPanel
1-2CYQ98,EPSRC Physical Sciences Chemistry - February 2015,12 February 2015,"Sweet, Martin",NGBOPanel
1-23O8ZE,Platform Grant Outlines 17 February 2015,17 February 2015,"Ghaffar, Talit",NGBOPanel
1-23O99H,Programme Grant Outlines 17 February 2015,17 February 2015,"White, Christopher",NGBOPanel
1-2B4VK9,Contrails,18 February 2015,"Hulkes, Alex",NGBOPanel
1-2KSG3N,Programme Grant Interviews (Maths) 18 February 2015,18 February 2015,"White, Christopher",NGBOPanel
1-2H6XUI,Bridging the Gaps -  EPS and AMR,23 February 2015,"Marlow, Victoria",NGBOPanel
1-28ZO4N,Platform Grant Interviews - 23 February 2015,23 February 2015,"Broomsgrove, Alexander",NGBOPanel
1-1OO16H,Eng Fellowship Interviews Feb 2015,23 February 2015,"Angus-Smyth, Anna",NGBOPanel
1-1OM629,Engineering Prioritisation Panel Meeting 25 February 2015,25 February 2015,"Edwards, Janet",NGBOPanel
1-2IQUOH,Programme Grant Interviews (Engineering) 26 February 2015,26 February 2015,"Martin, Lucy",NGBOPanel
1-24GSZV,Supergen Solar Challenge,26 February 2015,"O'Byrne, Justin",NGBOPanel
1-2F4FNU,EPSRC Mathematics Prioritisation Panel March 2015,03 March 2015,"Ward, Michael",NGBOPanel
1-2QIA9B,Next Stage Digital Economy Interview,03 March 2015,"Ma, Jerome",NGBOPanel
1-2IXCCN,EPSRC QT Fellowships Interview Meeting 4-5 March 2015,04 March 2015,"Howes, Amanda",NGBOPanel
1-2IMZ8Z,EPSRC ICT Fellowships Interview Meeting 5 March 2015,05 March 2015,"Brown, Zoe",NGBOPanel
1-1PSJ8G,EPSRC ICT Prioritisation Panel - Mar 2015,05 March 2015,"Hulkes, Alex",NGBOPanel
1-2IUN28,"EPSRC Physical Sciences Fellowships 10, 11, 12th March 15",10 March 2015,"Ghaffar, Talit",NGBOPanel
1-2GUZCU,Hearing Aid Technologies,10 March 2015,"Billingham, Sarah",NGBOPanel
1-2LD035,EPSRC Equipment Business Case March 2015,10 March 2015,"Emmerson, Daniel",NGBOPanel
1-2BJ60Z,UK Korea Civil Nuclear Energy,10 March 2015,"Bateman, Neil",NGBOPanel
1-2KX2S9,Towards Autonomy - Smart and Connected Control (Outline),11 March 2015,"Soulsby, Susan",NGBOPanel
1-2JHN68,Eng Fellowship Interviews Mar 2015,16 March 2015,"Singleton Escofet, Roger",NGBOPanel
1-2GUQ6E,User Interaction with ICT (Outline),17 March 2015,"Coles, Lisa",NGBOPanel
1-2HM5LT,Making Sense from Data (Outline),19 March 2015,"Dowle, Miriam",NGBOPanel
1-2HILIB,Maths in Healthcare - Outlines,26 March 2015,"Tarplee, Mark",NGBOPanel
1-2L4M7C,EPSRC ICT Prioritisation Panel - Apr 2015,14 April 2015,"Hulkes, Alex",NGBOPanel
1-2TNY9R,Programme Grant Outlines 15 April 2015,15 April 2015,"Turner, Christina",NGBOPanel
1-2TNYHH,Platform Grant Outlines 15 April 2015,15 April 2015,"Ghaffar, Talit",NGBOPanel
1-2JLAT7,Engineering Prioritisation Panel Meeting 22nd April 2015,22 April 2015,"Edwards, Janet",NGBOPanel
1-2NU538,Programme Grant Interviews 23 April 2015 (Physical Sciences),23 April 2015,"Niblock, Helen",NGBOPanel
1-2UT4Q1,SSI Phase 2 Interview Panel,27 April 2015,"Larmour, Iain",NGBOPanel
1-2M1V99,Design the Future Interviews,29 April 2015,"Brakspear, Karen",NGBOPanel
1-2HF196,SUPERGEN Energy Storage Challenge,12 May 2015,"Goodall, Glenn",NGBOPanel
1-2D6JYU,EPSRC Physical Sciences Physics - May 2015,13 May 2015,"Sargeant, Lisa",NGBOPanel
1-2D6JYL,EPSRC Physical Sciences Materials - May 2015,13 May 2015,"Crook, Simon",NGBOPanel
