panel_id,panel_type,name,organisation,position
1-6RM2EJ,NGBOPanel,"Robinson, Thomas",Engineering and Physical Sciences Research Council,Panel Contact
1-62Z46C,NGBOPanel,"Blackburn, Professor E",Lund University,Panel Chairperson
1-62Z46C,NGBOPanel,"Annett, Professor JF",University of Bristol,Panel Member
1-62Z46C,NGBOPanel,"Beale, Professor A",University College London,Panel Member
1-62Z46C,NGBOPanel,"Borri, Professor P",Cardiff University,Panel Member
1-62Z46C,NGBOPanel,"Holder, Dr SJ",University of Kent,Panel Member
1-62Z46C,NGBOPanel,"Lear, Dr M",University of Lincoln,Panel Member
1-62Z46C,NGBOPanel,"Lockyer, Professor NP",The University of Manchester,Panel Member
1-62Z46C,NGBOPanel,"Lusby, Dr PJ",University of Edinburgh,Panel Member
1-62Z46C,NGBOPanel,"McKenna, Professor P",University of Strathclyde,Panel Member
1-62Z46C,NGBOPanel,"Molteni, Professor C",King's College London,Panel Member
1-62Z46C,NGBOPanel,"Noy, Dr A",University of York,Panel Member
1-62Z46C,NGBOPanel,"Weatherill, Professor KJ",Durham University,Panel Member
1-62Z46C,NGBOPanel,"West, Professor AR",University of Sheffield,Panel Member
1-62Z46C,NGBOPanel,"Greenop, Rosanna",Engineering and Physical Sciences Research Council,Panel Contact
1-6KGF5L,NGBOPanel,"Wynne, Professor BP",University of Strathclyde,Panel Chairperson
1-6KGF5L,NGBOPanel,"Amos, Professor MR",Northumbria University,Panel Member
1-6KGF5L,NGBOPanel,"Craciun, Professor MF",University of Exeter,Panel Member
1-6KGF5L,NGBOPanel,"Duncan, Professor S",University of Oxford,Panel Member
1-6KGF5L,NGBOPanel,"Forsyth, Professor NR",Keele University,Panel Member
1-6KGF5L,NGBOPanel,"Cain, Jasmine",Engineering and Physical Sciences Research Council,Panel Contact
1-6ASLMJ,NGBOPanel,"Allinson, Professor NM",University of Lincoln,Panel Chairperson
1-6ASLMJ,NGBOPanel,"Charmet, Dr J",University of Warwick,Panel Member
1-6ASLMJ,NGBOPanel,"Clifton, Professor DA",University of Oxford,Panel Member
1-6ASLMJ,NGBOPanel,"Dalgarno, Professor KW",Newcastle University,Panel Member
1-6ASLMJ,NGBOPanel,"El Haj, Professor A",University of Birmingham,Panel Member
1-6ASLMJ,NGBOPanel,"Harkin-Jones, Professor E",University of Ulster,Panel Member
1-6ASLMJ,NGBOPanel,"Hukins, Professor D",Imperial College London,Panel Member
1-6ASLMJ,NGBOPanel,"Roose, Professor T",University of Southampton,Panel Member
1-6ASLMJ,NGBOPanel,"Stone, Professor N",University of Exeter,Panel Member
1-6ASLMJ,NGBOPanel,"Tooley, Professor M",Royal United Hospital Bath NHS Fdn Trust,Panel Member
1-6ASLMJ,NGBOPanel,"Williams, Professor S",University of Leeds,Panel Member
1-6ASLMJ,NGBOPanel,"Yang, Professor C",University of the West of England,Panel Member
1-6ASLMJ,NGBOPanel,"Shuttleworth, Timothy",Engineering and Physical Sciences Research Council,Panel Contact
1-5Z30HX,NGBOPanel,"Dobson, Professor PJ",University of Oxford,Panel Chairperson
1-5Z30HX,NGBOPanel,"Coates, Professor PD",University of Bradford,Panel Member
1-5Z30HX,NGBOPanel,"Coopman, Dr K",Loughborough University,Panel Member
1-5Z30HX,NGBOPanel,"Dahiya, Professor R",University of Glasgow,Panel Member
1-5Z30HX,NGBOPanel,"Draper, Professor ERC",University of Sheffield,Panel Member
1-5Z30HX,NGBOPanel,"Foley, Dr C",GE Healthcare,Panel Member
1-5Z30HX,NGBOPanel,"Isaac, Dr G",DePuy Synthes (International),Panel Member
1-5Z30HX,NGBOPanel,"Langley, Dr P",University of Hull,Panel Member
1-5Z30HX,NGBOPanel,"Novakovic, Dr K",Newcastle University,Panel Member
1-5Z30HX,NGBOPanel,"ter Haar, Professor GRt",Institute of Cancer Research,Panel Member
1-5Z30HX,NGBOPanel,"Wren, Dr S",AstraZeneca UK Limited,Panel Member
1-5Z30HX,NGBOPanel,"Freeman, Katherine",Engineering and Physical Sciences Research Council,Panel Contact
1-6NZDR0,NGBOPanel,"Butler, Professor D",University of Exeter,Panel Chairperson
1-6NZDR0,NGBOPanel,"Cashell, Dr K",Brunel University London,Panel Member
1-6NZDR0,NGBOPanel,"Derby, Professor B",The University of Manchester,Panel Member
1-6NZDR0,NGBOPanel,"Gibson, Dr EA",Newcastle University,Panel Member
1-6NZDR0,NGBOPanel,"Gould, Dr PJ",Qinetiq,Panel Member
1-6NZDR0,NGBOPanel,"Heng, Professor JY",Imperial College London,Panel Member
1-6NZDR0,NGBOPanel,"Hicks, Professor BJ",University of Bristol,Panel Member
1-6NZDR0,NGBOPanel,"Parker, Dr S",Defence Science & Tech Lab DSTL,Panel Member
1-6NZDR0,NGBOPanel,"Rider, Mr C",Cambridge Photon Technology,Panel Member
1-6NZDR0,NGBOPanel,"Volkov, Dr K",Kingston University,Panel Member
1-6NZDR0,NGBOPanel,"Zhu, Professor Z",University of Sheffield,Panel Member
1-6NZDR0,NGBOPanel,"Macklyne, Heather",Engineering and Physical Sciences Research Council,Panel Contact
1-628A0J,NGBOPanel,"Healey, Professor PGT",Queen Mary University of London,Panel Chairperson
1-628A0J,NGBOPanel,"Edwards, Professor L",Newcastle University,Panel Member
1-628A0J,NGBOPanel,"Garcia, Professor F",University of Birmingham,Panel Member
1-628A0J,NGBOPanel,"Jensen, Dr RB","Royal Holloway, Univ of London",Panel Member
1-628A0J,NGBOPanel,"Jirotka, Professor M",University of Oxford,Panel Member
1-628A0J,NGBOPanel,"Jones, Professor M",Swansea University,Panel Member
1-628A0J,NGBOPanel,"Rovatsos, Professor M",University of Edinburgh,Panel Member
1-628A0J,NGBOPanel,"Velu, Dr C",University of Cambridge,Panel Member
1-628A0J,NGBOPanel,"Williams, Dr I",Birmingham City University,Panel Member
1-628A0J,NGBOPanel,"Morgan, Jason",Engineering and Physical Sciences Research Council,Panel Contact
1-6HG5OO,NGBOPanel,"Kirwan, Professor KE",University of Warwick,Panel Chairperson
1-6HG5OO,NGBOPanel,"Baker, Dr L",Tata Group UK,Panel Member
1-6HG5OO,NGBOPanel,"Barker, Dr RD",University of Kent,Panel Member
1-6HG5OO,NGBOPanel,"Newnes, Professor LB",University of Bath,Panel Member
1-6HG5OO,NGBOPanel,"Pham, Professor D",University of Birmingham,Panel Member
1-6HG5OO,NGBOPanel,"Spurgeon, Professor S",University College London,Panel Member
1-6HG5OO,NGBOPanel,"Paul, Shyeni",Engineering and Physical Sciences Research Council,Panel Contact
1-75P0L0,NGBOPanel,"Eason, Professor RW",University of Southampton,Panel Chairperson
1-75P0L0,NGBOPanel,"Black, Dr K",University of Liverpool,Panel Member
1-75P0L0,NGBOPanel,"Conway, Professor P",Loughborough University,Panel Member
1-75P0L0,NGBOPanel,"Roy, Professor R","City, University of London",Panel Member
1-75P0L0,NGBOPanel,"Whyte, Professor J",University of Sydney,Panel Member
1-75P0L0,NGBOPanel,"Wildman, Professor R",University of Nottingham,Panel Member
1-75P0L0,NGBOPanel,"Davies, Gerard",Engineering and Physical Sciences Research Council,Panel Contact
1-6RSJ5J,NGBOPanel,"Sharples, Professor S",University of Nottingham,Panel Chairperson
1-6RSJ5J,NGBOPanel,"Darbyshire, Dr P",Independent Consultant,Panel Member
1-6RSJ5J,NGBOPanel,"Flin, Professor R",The Robert Gordon University,Panel Member
1-6RSJ5J,NGBOPanel,"Marsden, Professor C",University of Sussex,Panel Member
1-6RSJ5J,NGBOPanel,"Treharne, Professor H",University of Surrey,Panel Member
1-6RSJ5J,NGBOPanel,"Dowle, Miriam",Engineering and Physical Sciences Research Council,Panel Contact
1-6D1749,NGBOPanel,"Stanton Fraser, Professor D",University of Bath,Panel Chairperson
1-6D1749,NGBOPanel,"Bargiela, Professor A",University of Nottingham,Panel Member
1-6D1749,NGBOPanel,"Buckle, Dr PD",Cardiff University,Panel Member
1-6D1749,NGBOPanel,"Nowotny, Professor T",University of Sussex,Panel Member
1-6D1749,NGBOPanel,"Patel, Ruqaiyah",Engineering and Physical Sciences Research Council,Panel Contact
1-6F26H5,NGBOPanel,"Colechin, Dr M",Cultivate Innovation Ltd,Panel Chairperson
1-6F26H5,NGBOPanel,"Bahaj, Professor AS",University of Southampton,Panel Member
1-6F26H5,NGBOPanel,"Burke, Professor EK",University of Leicester,Panel Member
1-6F26H5,NGBOPanel,"Day, Professor T",Tyndall National Institute,Panel Member
1-6F26H5,NGBOPanel,"Fawcett, Dr T",University of Oxford,Panel Member
1-6F26H5,NGBOPanel,"Gupta, Professor R",Oxford Brookes University,Panel Member
1-6F26H5,NGBOPanel,"Kockar, Dr I",University of Strathclyde,Panel Member
1-6F26H5,NGBOPanel,"Cooper, Nick",Engineering and Physical Sciences Research Council,Panel Contact
1-6PTX52,NGBOPanel,"Barber, Professor Z",University of Cambridge,Panel Chairperson
1-6PTX52,NGBOPanel,"Bresme, Professor F",Imperial College London,Panel Member
1-6PTX52,NGBOPanel,"Cleaver, Professor D",Sheffield Hallam University,Panel Member
1-6PTX52,NGBOPanel,"Procter, Professor DJ",The University of Manchester,Panel Member
1-6PTX52,NGBOPanel,"Saunders, Professor J","Royal Holloway, Univ of London",Panel Member
1-6PTX52,NGBOPanel,"Tarplee, Mark",Engineering and Physical Sciences Research Council,Panel Contact
1-6LX7XL,NGBOPanel,"Silvester, Professor DJ",The University of Manchester,Panel Chairperson
1-6LX7XL,NGBOPanel,"Dragoni, Dr F",Cardiff University,Panel Member
1-6LX7XL,NGBOPanel,"Dyson, Dr RJ",University of Birmingham,Panel Member
1-6LX7XL,NGBOPanel,"Johnston, Dr H",University of Exeter,Panel Member
1-6LX7XL,NGBOPanel,"Lamb, Professor JS",Imperial College London,Panel Member
1-6LX7XL,NGBOPanel,"McGinty, Dr S",University of Glasgow,Panel Member
1-6LX7XL,NGBOPanel,"Neves, Dr C",University of Reading,Panel Member
1-6LX7XL,NGBOPanel,"Potherat, Professor A",Coventry University,Panel Member
1-6LX7XL,NGBOPanel,"Robinson, Professor E",Queen Mary University of London,Panel Member
1-6LX7XL,NGBOPanel,"Smith, Professor I",University of Cambridge,Panel Member
1-6LX7XL,NGBOPanel,"Stasinski, Professor A",Durham University,Panel Member
1-6LX7XL,NGBOPanel,"Wang, Dr C",University of Aberdeen,Panel Member
1-6LX7XL,NGBOPanel,"Wong, Professor P",University of Liverpool,Panel Member
1-6LX7XL,NGBOPanel,"Robinson, Thomas",Engineering and Physical Sciences Research Council,Panel Contact
1-72GG9V,NGBOPanel,"Craw, Professor S",The Robert Gordon University,Panel Chairperson
1-72GG9V,NGBOPanel,"Agapito, Professor L",University College London,Panel Member
1-72GG9V,NGBOPanel,"Butler, Professor M",University of Southampton,Panel Member
1-72GG9V,NGBOPanel,"Fitzgerald, Professor J",Newcastle University,Panel Member
1-72GG9V,NGBOPanel,"Holbourn, Joanne",Engineering and Physical Sciences Research Council,Panel Contact
1-6H4FA3,NGBOPanel,"Greaves, Professor D",University of Plymouth,Panel Chairperson
1-6H4FA3,NGBOPanel,"Llewellyn, Dr I","Dept for Bus, Energy & Ind Strat (BEIS)",Panel Member
1-6H4FA3,NGBOPanel,"Mabbett, Dr I",Swansea University,Panel Member
1-6H4FA3,NGBOPanel,"Staunton, Dr G",CCFE/UKAEA,Panel Member
1-6H4FA3,NGBOPanel,"McAlister, William",Engineering and Physical Sciences Research Council,Panel Contact
1-5LF3PR,NGBOPanel,"d'Inverno, Professor M",Goldsmiths College,Panel Chairperson
1-5LF3PR,NGBOPanel,"Bloj, Professor M",University of Bradford,Panel Member
1-5LF3PR,NGBOPanel,"Brujic-Okretic, Professor V",Kingston University,Panel Member
1-5LF3PR,NGBOPanel,"Cosma, Dr G",Loughborough University,Panel Member
1-5LF3PR,NGBOPanel,"Dawson, Professor M",University of Strathclyde,Panel Member
1-5LF3PR,NGBOPanel,"Derrick, Professor J",University of Sheffield,Panel Member
1-5LF3PR,NGBOPanel,"Jefferies, Dr NP",Huawei Technologies (UK) Co. Ltd,Panel Member
1-5LF3PR,NGBOPanel,"Rorison, Professor J",University of Bristol,Panel Member
1-5LF3PR,NGBOPanel,"Simeone, Professor O",King's College London,Panel Member
1-5LF3PR,NGBOPanel,"Tasker, Professor PJ",Cardiff University,Panel Member
1-5LF3PR,NGBOPanel,"Warrington, Professor M",University of Leicester,Panel Member
1-5LF3PR,NGBOPanel,"Wasige, Professor E",University of Glasgow,Panel Member
1-5LF3PR,NGBOPanel,"Woodward, Dr J R",Queen Mary University of London,Panel Member
1-5LF3PR,NGBOPanel,"Van de Locht, Renee",Engineering and Physical Sciences Research Council,Panel Contact
1-6KSTM2,NGBOPanel,"Liddle, Professor ST",The University of Manchester,Panel Chairperson
1-6KSTM2,NGBOPanel,"Anders, Professor J",University of Exeter,Panel Member
1-6KSTM2,NGBOPanel,"Arnold, Dr DC",University of Kent,Panel Member
1-6KSTM2,NGBOPanel,"Bell, Dr C",University of Bristol,Panel Member
1-6KSTM2,NGBOPanel,"Evans, Professor S",University of Leeds,Panel Member
1-6KSTM2,NGBOPanel,"Guy, Professor OJ",Swansea University,Panel Member
1-6KSTM2,NGBOPanel,"Horsewill, Professor AJ",University of Nottingham,Panel Member
1-6KSTM2,NGBOPanel,"Maguire, Professor P",University of Ulster,Panel Member
1-6KSTM2,NGBOPanel,"Rimmer, Professor S",University of Bradford,Panel Member
1-6KSTM2,NGBOPanel,"Spencer, Professor J",University of Sussex,Panel Member
1-6KSTM2,NGBOPanel,"Steel, Professor P",Durham University,Panel Member
1-6KSTM2,NGBOPanel,"Weinstein, Professor JA",University of Sheffield,Panel Member
1-6KSTM2,NGBOPanel,"Williams, Professor I",University of Bath,Panel Member
1-6KSTM2,NGBOPanel,"Wills, Professor M",University of Warwick,Panel Member
1-6KSTM2,NGBOPanel,"Gill, Joshua",Engineering and Physical Sciences Research Council,Panel Contact
1-660RRW,NGBOPanel,"Etheridge, Professor A",University of Oxford,Panel Chairperson
1-660RRW,NGBOPanel,"Bateman, Mr J",Uniper Technologies Ltd.,Panel Member
1-660RRW,NGBOPanel,"Dawes, Professor J",University of Bath,Panel Member
1-660RRW,NGBOPanel,"Hine, Professor AV",Aston University,Panel Member
1-660RRW,NGBOPanel,"Milne, Dr K",The Manufacturing Technology Centre Ltd,Panel Member
1-660RRW,NGBOPanel,"Mitrovic, Dr IZ",University of Liverpool,Panel Member
1-660RRW,NGBOPanel,"Murdin, Professor BN",University of Surrey,Panel Member
1-660RRW,NGBOPanel,"Parker, Professor DH",Catholic (Radboud) University Foundation,Panel Member
1-660RRW,NGBOPanel,"Patwardhan, Professor SV",University of Sheffield,Panel Member
1-660RRW,NGBOPanel,"Stepney, Professor S",University of York,Panel Member
1-660RRW,NGBOPanel,"Williamson, Clare",Engineering and Physical Sciences Research Council,Panel Contact
1-6JFPT9,NGBOPanel,"Eckley, Professor IA",Lancaster University,Panel Chairperson
1-6JFPT9,NGBOPanel,"Bedford, Professor T",University of Strathclyde,Panel Member
1-6JFPT9,NGBOPanel,"Coolen, Professor F",Durham University,Panel Member
1-6JFPT9,NGBOPanel,"Wingate, Professor B",University of Exeter,Panel Member
1-6JFPT9,NGBOPanel,"Lopez-Bracey, Luis",Engineering and Physical Sciences Research Council,Panel Contact
1-7A4X8J,NGBOPanel,"Mount, Professor A",University of Edinburgh,Panel Chairperson
1-7A4X8J,NGBOPanel,"Jefferis, Professor S",Environmental Geotechnics Ltd,Panel Member
1-7A4X8J,NGBOPanel,"Renshaw, Dr JC",University of Strathclyde,Panel Member
1-7A4X8J,NGBOPanel,"Rushton, Dr M J D",Bangor University,Panel Member
1-7A4X8J,NGBOPanel,"Macklyne, Heather",Engineering and Physical Sciences Research Council,Panel Contact
1-6URMAH,NGBOPanel,"Fraternali, Professor F",King's College London,Panel Chairperson
1-6URMAH,NGBOPanel,"O'Shea, Professor P",Lancaster University,Panel Chairperson
1-6URMAH,NGBOPanel,"Burlinson, Mr P",BBSRC,Observer
1-6URMAH,NGBOPanel,"GaudiosoPedraza, Ms R",BBSRC,Observer
1-6URMAH,NGBOPanel,"McGavigan, Ms A",Private Address,Observer
1-6URMAH,NGBOPanel,"Aigbirhio, Professor FI",University of Cambridge,Panel Member
1-6URMAH,NGBOPanel,"Baldock, Professor C",The University of Manchester,Panel Member
1-6URMAH,NGBOPanel,"Blanchoin, Dr L",Grenoble Alpes University (UGA),Panel Member
1-6URMAH,NGBOPanel,"Bubeck, Dr D",Imperial College London,Panel Member
1-6URMAH,NGBOPanel,"Chalut, Dr K",University of Cambridge,Panel Member
1-6URMAH,NGBOPanel,"Crain, Professor J",IBM United Kingdom Limited,Panel Member
1-6URMAH,NGBOPanel,"De Moura, Dr A",University of Aberdeen,Panel Member
1-6URMAH,NGBOPanel,"Hawkins, Professor M",University College London,Panel Member
1-6URMAH,NGBOPanel,"Hempel de Ibarra, Professor N",University of Exeter,Panel Member
1-6URMAH,NGBOPanel,"Kad, Professor NM",University of Kent,Panel Member
1-6URMAH,NGBOPanel,"Levy, Professor R",University of Paris 13 (Paris North),Panel Member
1-6URMAH,NGBOPanel,"McLain, Dr S",University of Sussex,Panel Member
1-6URMAH,NGBOPanel,"Melrose, Dr J",Private Address,Panel Member
1-6URMAH,NGBOPanel,"Penedo, Dr C",University of St Andrews,Panel Member
1-6URMAH,NGBOPanel,"Rehfeldt, Dr F",University of Goettingen,Panel Member
1-6URMAH,NGBOPanel,"Roca-Cusachs, Associate Professor P",Inst for Bioengineering of Catalonia,Panel Member
1-6URMAH,NGBOPanel,"Screen, Professor H",Queen Mary University of London,Panel Member
1-6URMAH,NGBOPanel,"Topf, Professor M",Birkbeck College,Panel Member
1-6URMAH,NGBOPanel,"van der Schoot, Professor P",Eindhoven University of Technology,Panel Member
1-6URMAH,NGBOPanel,"Wells, Dr DM",University of Nottingham,Panel Member
1-6URMAH,NGBOPanel,"Williams, Professor P",University of Nottingham,Panel Member
1-6URMAH,NGBOPanel,"Wisden, Professor W",Imperial College London,Panel Member
1-6URMAH,NGBOPanel,"Wolgemuth, Professor C",University of Arizona,Panel Member
1-6URMAH,NGBOPanel,"Bowman, Kate",Engineering and Physical Sciences Research Council,Panel Contact
1-6WT7QN,NGBOPanel,"Hardeman, Professor RW",Department for the Economy (NI),Panel Chairperson
1-6WT7QN,NGBOPanel,"Harper, Mr A",Innovateuk,Observer
1-6WT7QN,NGBOPanel,"Burrell, Dr A",Private Address,Panel Member
1-6WT7QN,NGBOPanel,"Millar, Mr R",Williams F1,Panel Member
1-6WT7QN,NGBOPanel,"Portugues, Dr I",National Grid plc,Panel Member
1-6WT7QN,NGBOPanel,"Sheldon, Miss I",UK Battery Industrialisation Centre,Panel Member
1-6WT7QN,NGBOPanel,"Sommer, Dr H",BASF AG (International),Panel Member
1-6WT7QN,NGBOPanel,"McAllister, Bill",Engineering and Physical Sciences Research Council,Panel Contact
1-690WUN,NGBOPanel,"Price, Professor SD",University College London,Panel Chairperson
1-690WUN,NGBOPanel,"Arnold, Dr DC",University of Kent,Panel Member
1-690WUN,NGBOPanel,"Sterling, Professor M",University of Birmingham,Panel Member
1-690WUN,NGBOPanel,"Willmott, Dr JR",University of Sheffield,Panel Member
1-690WUN,NGBOPanel,"Chapman, Antony",Engineering and Physical Sciences Research Council,Panel Contact
1-6URLPA,NGBOPanel,"Burke, Professor EK",University of Leicester,Panel Chairperson
1-6URLPA,NGBOPanel,"Bachor, Professor H",Australian National University,Panel Member
1-6URLPA,NGBOPanel,"Knight, Professor Sir P",Imperial College London,Panel Member
1-6URLPA,NGBOPanel,"Rodden, Professor T",University of Nottingham,Panel Member
1-6URLPA,NGBOPanel,"Twamley, Professor J",Macquarie University,Panel Member
1-6URLPA,NGBOPanel,"Wise, Ms C",GCHQ,Panel Member
1-6URLPA,NGBOPanel,"Hunt, Helen",Engineering and Physical Sciences Research Council,Panel Contact
1-6LCVUR,NGBOPanel,"Jennings, Professor P",University of Warwick,Panel Chairperson
1-6LCVUR,NGBOPanel,"Eisenmann, Dr C",Private Address,Panel Member
1-6LCVUR,NGBOPanel,"Hong, Dr J",University of Glasgow,Panel Member
1-6LCVUR,NGBOPanel,"Parkin, Professor J",University of the West of England,Panel Member
1-6LCVUR,NGBOPanel,"Cain, Jasmine",Engineering and Physical Sciences Research Council,Panel Contact
1-6NZDRO,NGBOPanel,"Grattan, Professor KT","City, University of London",Panel Chairperson
1-6NZDRO,NGBOPanel,"Al-Tabbaa, Professor A",University of Cambridge,Panel Member
1-6NZDRO,NGBOPanel,"Darby, Dr SJ",University of Oxford,Panel Member
1-6NZDRO,NGBOPanel,"Elliott, Professor S",University of Southampton,Panel Member
1-6NZDRO,NGBOPanel,"Kenney, Professor L",University of Salford,Panel Member
1-6NZDRO,NGBOPanel,"Marsico, Dr M",University of Exeter,Panel Member
1-6NZDRO,NGBOPanel,"Patton, Professor RJ",University of Hull,Panel Member
1-6NZDRO,NGBOPanel,"Qin, Professor N",University of Sheffield,Panel Member
1-6NZDRO,NGBOPanel,"Quinn, Mr JA",James Quinn Associates Limited,Panel Member
1-6NZDRO,NGBOPanel,"Tuck, Professor CJ",University of Nottingham,Panel Member
1-6NZDRO,NGBOPanel,"Turner, Professor NJ",The University of Manchester,Panel Member
1-6NZDRO,NGBOPanel,"Valluri, Professor P",University of Edinburgh,Panel Member
1-6NZDRO,NGBOPanel,"Turner, Bethany",Engineering and Physical Sciences Research Council,Panel Contact
1-6LJTUE,NGBOPanel,"Fox, Professor AM",University of Sheffield,Panel Chairperson
1-6LJTUE,NGBOPanel,"Albrecht, Professor T",University of Birmingham,Panel Member
1-6LJTUE,NGBOPanel,"Armstrong, Professor A",Imperial College London,Panel Member
1-6LJTUE,NGBOPanel,"Coleman, Professor K",Durham University,Panel Member
1-6LJTUE,NGBOPanel,"Fisher, Professor AJ",University College London,Panel Member
1-6LJTUE,NGBOPanel,"Krauss, Professor T",University of York,Panel Member
1-6LJTUE,NGBOPanel,"Paternostro, Professor M",Queen's University of Belfast,Panel Member
1-6LJTUE,NGBOPanel,"Scrutton, Professor NS",The University of Manchester,Panel Member
1-6LJTUE,NGBOPanel,"Tatarkova, Dr S",Newcastle University,Panel Member
1-6LJTUE,NGBOPanel,"Ting, Professor VP",University of Bristol,Panel Member
1-6LJTUE,NGBOPanel,"Van Mourik, Dr T",University of St Andrews,Panel Member
1-6LJTUE,NGBOPanel,"Veal, Professor TD",University of Liverpool,Panel Member
1-6LJTUE,NGBOPanel,"Williams, Professor CK",University of Oxford,Panel Member
1-6LJTUE,NGBOPanel,"Winlove, Professor CP",University of Exeter,Panel Member
1-6LJTUE,NGBOPanel,"McQuitty, Ruth",Engineering and Physical Sciences Research Council,Panel Contact
1-6JGJ6Q,NGBOPanel,"Meldrum, Professor F",University of Leeds,Panel Chairperson
1-6JGJ6Q,NGBOPanel,"Adams, Professor CS",Durham University,Panel Member
1-6JGJ6Q,NGBOPanel,"Hulme, Professor A",University of Edinburgh,Panel Member
1-6JGJ6Q,NGBOPanel,"Yeates, Professor SG",The University of Manchester,Panel Member
1-6JGJ6Q,NGBOPanel,"Hickman, Ian",Engineering and Physical Sciences Research Council,Panel Contact
1-72H5QK,NGBOPanel,"Roberts, Professor JC",Bangor University,Panel Chairperson
1-72H5QK,NGBOPanel,"Abbasi, Dr Q",University of Glasgow,Panel Member
1-72H5QK,NGBOPanel,"Cunningham, Professor J",University of Leeds,Panel Member
1-72H5QK,NGBOPanel,"Damen, Dr D",University of Bristol,Panel Member
1-72H5QK,NGBOPanel,"Holmes, Professor A",Imperial College London,Panel Member
1-72H5QK,NGBOPanel,"McMinn, Professor PS",University of Sheffield,Panel Member
1-72H5QK,NGBOPanel,"Poulovassilis, Professor A",Birkbeck College,Panel Member
1-72H5QK,NGBOPanel,"Reiss, Professor JD",Queen Mary University of London,Panel Member
1-72H5QK,NGBOPanel,"Seeds, Professor AJ",University College London,Panel Member
1-72H5QK,NGBOPanel,"Seisenberger, Dr M",Swansea University,Panel Member
1-72H5QK,NGBOPanel,"Stanford-Clark, Professor A",IBM United Kingdom Limited,Panel Member
1-72H5QK,NGBOPanel,"Sutcliffe, Professor A",The University of Manchester,Panel Member
1-72H5QK,NGBOPanel,"Ward, Dr PJ",Tyndall National Institute,Panel Member
1-72H5QK,NGBOPanel,"Weeds, Dr JE",University of Sussex,Panel Member
1-72H5QK,NGBOPanel,"Holbourn, Joanne",Engineering and Physical Sciences Research Council,Panel Contact
1-6HLEPW,NGBOPanel,"Cooper OBE, Professor R",Lancaster University,Panel Chairperson
1-6HLEPW,NGBOPanel,"Desmulliez, Professor M",Heriot-Watt University,Panel Member
1-6HLEPW,NGBOPanel,"Goldsworthy, Dr K",University of the Arts London,Panel Member
1-6HLEPW,NGBOPanel,"Packianather, Dr MS",Cardiff University,Panel Member
1-6HLEPW,NGBOPanel,"Summers, Mr M",National Physical Laboratory NPL,Panel Member
1-6HLEPW,NGBOPanel,"Yang, Professor A",University of Oxford,Panel Member
1-6HLEPW,NGBOPanel,"Paul, Shyeni",Engineering and Physical Sciences Research Council,Panel Contact
1-77W230,NGBOPanel,"Shollock, Professor B",King's College London,Panel Chairperson
1-77W230,NGBOPanel,"childs, Dr d",University of Glasgow,Panel Member
1-77W230,NGBOPanel,"Ismail, Dr ASM",Queen Mary University of London,Panel Member
1-77W230,NGBOPanel,"Li, Professor X",University of Exeter,Panel Member
1-77W230,NGBOPanel,"Turnbull, Professor B",University of Nottingham,Panel Member
1-77W230,NGBOPanel,"Vargas, Dr PA",Heriot-Watt University,Panel Member
1-77W230,NGBOPanel,"Miller, Ruhina",Engineering and Physical Sciences Research Council,Panel Contact
1-6UKKM4,NGBOPanel,"Strachan, Professor I",University of Glasgow,Panel Chairperson
1-6UKKM4,NGBOPanel,"Ahmadinezhad, Dr H",Loughborough University,Panel Member
1-6UKKM4,NGBOPanel,"Ardakov, Professor K",University of Oxford,Panel Member
1-6UKKM4,NGBOPanel,"Beck, Professor C",Queen Mary University of London,Panel Member
1-6UKKM4,NGBOPanel,"Boettcher, Dr J",London School of Economics & Pol Sci,Panel Member
1-6UKKM4,NGBOPanel,"Bokhove, Professor O",University of Leeds,Panel Member
1-6UKKM4,NGBOPanel,"Clarkson, Professor PA",University of Kent,Panel Member
1-6UKKM4,NGBOPanel,"Diaz De la O, Dr F",University College London,Panel Member
1-6UKKM4,NGBOPanel,"Madzvamuse, Professor A",University of Sussex,Panel Member
1-6UKKM4,NGBOPanel,"Shikhmurzaev, Professor YD",University of Birmingham,Panel Member
1-6UKKM4,NGBOPanel,"Strauss, Professor AK",WHU - Otto Beisheim School of Management,Panel Member
1-6UKKM4,NGBOPanel,"Waldram, Professor D",Imperial College London,Panel Member
1-6UKKM4,NGBOPanel,"Walling, Dr L",University of Bristol,Panel Member
1-6UKKM4,NGBOPanel,"Gamanya, Ruvimbo",Engineering and Physical Sciences Research Council,Panel Contact
1-6B5AIR,NGBOPanel,"Jones, Professor R",The University of Manchester,Panel Chairperson
1-6B5AIR,NGBOPanel,"Baker, Dr L",Tata Group UK,Panel Member
1-6B5AIR,NGBOPanel,"Coyle, Professor DH",University of Ulster,Panel Member
1-6B5AIR,NGBOPanel,"Harris, Dr Sj",BAE Systems (UK),Panel Member
1-6B5AIR,NGBOPanel,"Legh-Smith, Mr J",British Telecommunications Plc,Panel Member
1-6B5AIR,NGBOPanel,"Luk, Professor PC",Cranfield University,Panel Member
1-6B5AIR,NGBOPanel,"Sharp, Professor P",University of Aberdeen,Panel Member
1-6B5AIR,NGBOPanel,"Stairmand, Professor J",Jacobs UK Ltd,Panel Member
1-6B5AIR,NGBOPanel,"Ulanicki, Professor B",De Montfort University,Panel Member
1-6B5AIR,NGBOPanel,"Wang, Dr Y",Samsung Electronics Research Institute,Panel Member
