panel_id,panel_type,panel_name,panel_date,panel_contact
1-1ADRDH,NGBOPanel,Isaac Newton Institute Panel,2013-03-01,"Tansley, Claire"
1-19VR3K,NGBOPanel,EPSRC Design for Well Being Full Panel,2013-03-05,"Angus-Smyth, Anna"
1-12O58V,NGBOPanel,Programme Grant Interviews - 6 and 7 March 2013 (Maths),2013-03-06,"Tansley, Claire"
1-15EYJS,NGBOPanel,Frontier Engineering Interview Panel,2013-03-06,"Lascelles, Michelle"
1-19VQBO,NGBOPanel,EPSRC Challenges in Geological Storage for CCS,2013-03-06,"Leithall, Rebecca"
1-10QPMH,NGBOPanel,ESPA 2012 Grants Moderating Meeting,2013-03-07,NA
1-16QLL1,NGBOPanel,NEM in the DE - Interviews,2013-03-07,"McAnally, Carol"
1-17RRIH,NGBOPanel,Energy & International Development: USES,2013-03-08,"Preece, Lewis"
1-15U52B,NGBOPanel,UK India Smart Grids & Storage,2013-03-08,"Holtum, David"
1-1011MK,NGBOPanel,NA,NA,NA
1-11U5Q9,NGBOPanel,Engineering Prioritisation Meeting 11/12 March 2013,2013-03-11,"Chmura, Amanda"
1-1586D0,NGBOPanel,UK China Smart Grids and electric vehicles,2013-03-13,"Preece, Lewis"
1-ZFX63,NGBOPanel,Mathematics Prioritisation Panel Meeting March 2013,2013-03-13,"Blackstone, Vivienne"
1-1478XZ,NGBOPanel,EPSRC Physical Sciences Fellowships Interview Panel 20-22nd March 2013,2013-03-20,"Felstead, Robert"
1-14HOXD,NGBOPanel,EPSRC ICT Responsive Mode - Apr 2013,2013-04-11,"Hulkes, Alex"
1-1262TD,NGBOPanel,EPSRC Physical Sciences Chemistry - April 2013,2013-04-22,"Sweet, Martin"
1-12FHC8,NGBOPanel,EPSRC Physical Sciences Physics - April 2013,2013-04-23,"Birch, Nigel"
1-12FH8R,NGBOPanel,EPSRC Physical Sciences Materials - April 2013,2013-04-23,"Felstead, Robert"
1-PI5NJ,NGBOPanel,Programme Grant Outlines 29 April 2013,2013-04-29,"Ghaffar, Talit"
1-PI5XM,NGBOPanel,Platform Grant Outlines 29 April 2013,2013-04-29,"Ghaffar, Talit"
1-1DWPA9,NGBOPanel,Innovation and  Knowledge Centres (24 months review) Swansea,2013-05-01,"Mullligan, David"
1-195583,NGBOPanel,Engineering Prioritisation Meeting 7/8 May 2013,2013-05-07,"White, Christopher"
1-YH1RH,NGBOPanel,Big Pitch: Nanomaterials Outline Panel,2013-05-13,"Birch, Nigel"
1-1EAHOC,NGBOPanel,EPSRC Centres for Doctoral Training Outlines B,2013-05-14,"Blackstone, Vivienne"
1-1EBA9K,NGBOPanel,EPSRC Centres for Doctoral Training Outlines H,2013-05-15,"Birch, Nigel"
1-1EB7TU,NGBOPanel,EPSRC Centres for Doctoral Training Outlines D,2013-05-15,"Tarplee, Mark"
1-1EB7S9,NGBOPanel,EPSRC Centres for Doctoral Training Outlines C,2013-05-15,"Fleming, James"
1-1EB7UV,NGBOPanel,EPSRC Centres for Doctoral Training Outlines E,2013-05-15,"Gunn, Richard"
1-19L9RV,NGBOPanel,EPSRC Centres for Doctoral Training Outlines A,2013-05-15,"Cox, Claire"
1-1EB7W6,NGBOPanel,EPSRC Centres for Doctoral Training Outlines F,2013-05-15,"Salisbury, Gavin"
1-1EB7X7,NGBOPanel,EPSRC Centres for Doctoral Training Outlines G,2013-05-15,"Higlett, Claire"
1-18CBTF,NGBOPanel,Developing Leaders Meeting - CAF,2013-05-22,"Wilson, Maggie"
1-1AV2AA,NGBOPanel,Developing Leaders Meeting - LF,2013-05-22,"Turner, Chloe"
1-1DUP7Z,NGBOPanel,Engineering Fellowships Interviews May 2013,2013-05-23,"Edwards, Janet"
1-1DX8WJ,NGBOPanel,Innovation and Knowledge Centres (24 months review) Cambridge,2013-05-24,"Mulligan, David"
1-14MUTY,NGBOPanel,Platform Grant Interviews - 24 May 2013,2013-05-24,"Brown, Zoe"
1-1AV4NS,NGBOPanel,SADEA Full,2013-05-29,"Turner, Christina"
1-14HOXQ,NGBOPanel,EPSRC ICT Responsive Mode - Jun 2013,2013-06-05,"Hulkes, Alex"
1-1DX8YA,NGBOPanel,IKC for Synthetic Biology Full Proposals Interview,2013-06-07,"Mulligan, David"
1-19VUZS,NGBOPanel,BACCHUS Outlines,2013-06-11,"Hulkes, Alex"
1-15LVGT,NGBOPanel,Mathematics  Prioritisation Panel Meeting June 2013,2013-06-12,"Farrow, Anne"
1-PI5YT,NGBOPanel,Platform Grant Outlines 17 June 2013,2013-06-17,"Ghaffar, Talit"
1-PI5NS,NGBOPanel,Programme Grant Outlines 17 June 2013,2013-06-17,"King, Emma"
1-1FZSTT,NGBOPanel,The Big Pitch:  Nanoscale Design of Functional Materials,2013-06-19,"Birch, Nigel"
1-1EOH5P,NGBOPanel,EPSRC Equipment Business Case - June 2013,2013-06-20,"Hanlon, Tracy"
1-195C9P,NGBOPanel,Engineering Prioritisation Meeting 25 June 2013,2013-06-25,"Broomsgrove, Alexander"
1-14HOY3,NGBOPanel,EPSRC ICT Responsive Mode - July 2013,2013-07-17,"Hulkes, Alex"
1-1262TJ,NGBOPanel,EPSRC Physical Sciences Chemistry - July 2013,2013-07-24,"Sweet, Martin"
1-1FB5LY,NGBOPanel,EPSRC Mathematics Fellowships Interviews - July 2013,2013-07-24,"Blackstone, Vivienne"
1-12FHD4,NGBOPanel,EPSRC Physical Sciences Physics - July 2013,2013-07-25,"Howes, Amanda"
1-12FHCJ,NGBOPanel,EPSRC Physical Sciences Materials - July 2013,2013-07-25,"Crook, Simon"
1-1IURDY,NGBOPanel,Programme Grant Outlines 13 August 2013,2013-08-13,"King, Emma"
1-195CA7,NGBOPanel,Engineering Prioritisation Meeting 13 August 2013,2013-08-13,"Elson, Chris"
1-1ITG3F,NGBOPanel,Platform Grant Outlines 13 August 2013,2013-08-13,"Ghaffar, Talit"
1-19NXTE,NGBOPanel,EPSRC Physical Sciences Fellowships Interview Panel 3rd and 4th September 2013,2013-09-03,"King, Emma"
1-1FHZ9T,NGBOPanel,ICT Fellowships Interviews Meeting - Sept 13,2013-09-03,"Gunn, Richard"
1-1F2FMV,NGBOPanel,Programme Grant Interviews (Engineering) - 9 September 2013,2013-09-09,"Smith, Daniel"
1-1GOVI5,NGBOPanel,Engineering Fellowships Interview Meeting - 10/11 Sept 2013,2013-09-10,"Edwards, Janet"
1-1E3UNZ,NGBOPanel,Programme Grant Interviews (ICT) - 12 September 2013,2013-09-12,"Brown, Zoe"
1-1CU2YV,NGBOPanel,SUPERGEN Wind Energy Panel Meeting,2013-09-12,"Preece, Lewis"
1-1FH329,NGBOPanel,HIPs Outline 2013,2013-09-13,"Marlow, Victoria"
1-1ET4ET,NGBOPanel,Nuclear Decomm & Waste,2013-09-17,"Bateman, Neil"
1-188CT3,NGBOPanel,Platform Grant Interviews (+ 2 Large Grants) - 17 September 2013,2013-09-17,"Angus-Smyth, Anna"
1-1D9T5E,NGBOPanel,1TI3 Outline,2013-09-18,"Lodge, Matthew"
1-195CAP,NGBOPanel,Engineering Prioritisation Meeting 1 October 2013,2013-10-01,"Davis, Luke"
1-1IK6MB,NGBOPanel,Programme Grant Interviews - 8 October 2013 (Physical Sciences),2013-10-08,"King, Emma"
1-1LTJ0S,NGBOPanel,Programme Grant Outlines 15 October 2013,2013-10-15,"King, Emma"
1-1KR21W,NGBOPanel,Platform Grant Outlines 15 October 2013,2013-10-15,"Ghaffar, Talit"
1-12FHDP,NGBOPanel,EPSRC Physical Sciences Materials/Physics - October 2013,2013-10-17,"Felstead, Robert"
1-1262VX,NGBOPanel,EPSRC Physical Sciences Chemistry - October 2013,2013-10-17,"Ghaffar, Talit"
1-1IEVUZ,NGBOPanel,EPSRC CDT 2013 Interviews Panel A,2013-10-23,"Cox, Claire"
1-1IF408,NGBOPanel,EPSRC CDT 2013 Interviews Panel P,2013-10-23,"Howes, Amanda"
1-1IF3WV,NGBOPanel,EPSRC CDT 2013 Interviews Panel G,2013-10-23,"Goldberg, Nicola"
1-1IF3NK,NGBOPanel,EPSRC CDT 2013 Interviews Panel B,2013-10-23,"Chmura, Amanda"
1-1IF3W3,NGBOPanel,EPSRC CDT 2013 Interviews Panel E,2013-10-23,"Tansley, Claire"
1-1IF3VU,NGBOPanel,EPSRC CDT 2013 Interviews Panel D,2013-10-23,"Maytum, Hannah"
1-1IF3ON,NGBOPanel,EPSRC CDT 2013 Interviews Panel C,2013-10-23,"Lascelles, Michelle"
1-1IF3WC,NGBOPanel,EPSRC CDT 2013 Interviews Panel F,2013-10-23,"Fleming, James"
1-1IF3Y7,NGBOPanel,EPSRC CDT 2013 Interviews Panel I,2013-10-23,"Williamson, Clare"
1-1IF3X4,NGBOPanel,EPSRC CDT 2013 Interviews Panel H,2013-10-23,"Marlow, Victoria"
1-1IF3ZH,NGBOPanel,EPSRC CDT 2013 Interviews Panel M,2013-10-23,"Higlett, Claire"
1-1IF3YG,NGBOPanel,EPSRC CDT 2013 Interviews Panel J,2013-10-23,"Gunn, Richard"
1-1IF3ZQ,NGBOPanel,EPSRC CDT 2013 Interviews Panel N,2013-10-23,"Sweet, Martin"
1-1IF3Z8,NGBOPanel,EPSRC CDT 2013 Interviews Panel L,2013-10-23,"Salisbury, Gavin"
1-1IF3YZ,NGBOPanel,EPSRC CDT 2013 Interviews Panel K,2013-10-23,"Soulsby, Susan"
1-1IF3ZZ,NGBOPanel,EPSRC CDT 2013 Interviews Panel O,2013-10-23,"Birch, Nigel"
1-14HOYT,NGBOPanel,EPSRC ICT Responsive Mode - Oct 2013,2013-10-24,"Hulkes, Alex"
1-1E9T0X,NGBOPanel,Materials Substitution - Interview Meeting,2013-10-24,"Bailey, Richard"
1-1DZM3T,NGBOPanel,UK China Grid scale storage,2013-11-04,"O'Byrne, Justin"
1-1HQBIX,NGBOPanel,Research Institute in TICS Phase 1,2013-11-05,"Hulkes, Alex"
1-1CWQKB,NGBOPanel,EPSRC Manufacturing Fellowships Interviews (3),2013-11-07,"Chapman, Antony"
1-1KL7GN,NGBOPanel,Manufacturing with Light Interviews : 13 & 14 November 2013,2013-11-13,"Lawrence, Andrew"
1-195CGR,NGBOPanel,Engineering Prioritisation Meeting 19 November 2013,2013-11-19,"Smith, Daniel"
1-1EQYXN,NGBOPanel,Early Careers Forum 2013 Call,2013-11-21,"Fleming, James"
1-1F2KVD,NGBOPanel,Mathematics Prioritisation Panel Meeting Nov 2013,2013-11-27,"Watkin, Laura"
1-1DK48X,NGBOPanel,Nuclear Fuel Cycle,2013-12-02,"Bateman, Neil"
1-1G05I7,NGBOPanel,NEM#2 Full Proposals Meeting,2013-12-03,"Rendell, Ben"
1-1O6B32,NGBOPanel,EPSRC National Wind Tunnel Facility,2013-12-04,"Guernion, Nicolas"
1-1EC1RS,NGBOPanel,SUPERGEN Hydrogen Challenge (2013),2013-12-05,"Preece, Lewis"
1-1MHG1J,NGBOPanel,EPSRC Equipment Business Case - December 2013,2013-12-05,"Hanlon, Tracy"
1-1C5BNL,NGBOPanel,SUPERGEN Energy Storage Hub,2013-12-10,"Williams, Jacqui"
1-1KU3IB,NGBOPanel,UKERC Assessment Panel,2013-12-11,"Williams, Jacqui"
1-1NR05G,NGBOPanel,Platform Grant Outlines 17 December 2013,2013-12-17,"Ghaffar, Talit"
1-1NR0EI,NGBOPanel,Programme Grant Outlines 17 December 2013,2013-12-17,"King, Emma"
1-1P246F,NGBOPanel,Eng Fellowship Interviews Jan 2014,2014-01-15,"Edwards, Janet"
1-1LGS3H,NGBOPanel,EPSRC Mathematics Interviews - January 2014,2014-01-21,"Watkin, Laura"
1-18WCSF,NGBOPanel,BACCHUS Full Proposals,2014-01-22,"Hulkes, Alex"
1-1QTPRX,NGBOPanel,UKERC Assemment Panel 2,2014-01-29,"Williams, Jacqui"
1-1F27DO,NGBOPanel,Platform Grant Interviews - 30 January 2014,2014-01-30,"Howes, Amanda"
1-1MCXON,NGBOPanel,EPSRC ICT Responsive Mode - Feb 2014,2014-02-04,"Hulkes, Alex"
1-1GDSG2,NGBOPanel,EPSRC Physical Sciences Materials - February 2014,2014-02-05,"Niblock, Helen"
1-1GP64N,NGBOPanel,EPSRC Physical Sciences Physics - February 2014,2014-02-05,"Howes, Amanda"
1-1262W3,NGBOPanel,EPSRC Physical Sciences Chemistry - February 2014,2014-02-05,"Berry, Alexandra"
1-1FUG1D,NGBOPanel,Manufacturing in Healthcare,2014-02-11,"Tarplee, Mark"
1-1N5CA7,NGBOPanel,EPSRC-JLR PSi Open Call,2014-02-12,"Pearson, Hannah"
1-1NR0EO,NGBOPanel,Programme Grant Outlines 18 February 2014,2014-02-18,"King, Emma"
1-1NR05P,NGBOPanel,Platform Grant Outlines 18 February 2014,2014-02-18,"Ghaffar, Talit"
1-1PNQED,NGBOPanel,EPSRC UK RESEARCH CENTRE IN NON-DESTRUCTIVE EVALUATION (RCNDE),2014-02-25,"Smith, Daniel"
1-1PA8L6,NGBOPanel,Engineering Sponsorship Awards,2014-02-25,"Angus-Smyth, Anna"
1-1JNUJI,NGBOPanel,Energy Non-Dom,2014-02-26,"Holtum, David"
1-1OLVUD,NGBOPanel,EPSRC NIHR HTC Partnership Awards,2014-02-26,"Blackstone, Vivienne"
1-1GS15E,NGBOPanel,Engineering Prioritisation Meeting 26th February 2014,2014-02-26,"Edwards, Janet"
1-1KA63D,NGBOPanel,Healthcare Impact Partnerships 2013,2014-02-27,"Marlow, Victoria"
1-1G16UR,NGBOPanel,HVDC Challenge,2014-02-28,"O'Byrne, Justin"
1-1F64MT,NGBOPanel,RitW 2013 Full Proposals Meeting,2014-03-04,"Williamson, Clare"
1-1R46YN,NGBOPanel,EPSRC Equipment Business Case - March 2014,2014-03-05,"Hanlon, Tracy"
1-1L1QZC,NGBOPanel,EPSRC Mathematics Prioritisation Meeting March 2014,2014-03-05,"Maytum, Hannah"
1-1YS0YK,NGBOPanel,EPSRC Mathematics Programme Grants - Mar 2014,2014-03-06,"Tansley, Claire"
1-1P51U9,NGBOPanel,ICT Fellowship Interviews Mar 2014,2014-03-10,"Turner, Christina"
1-1I5HQJ,NGBOPanel,EPSRC Physical Sciences Fellowships Interview Panel 11th and 12th March 2014,2014-03-11,"Higlett, Claire"
1-1PKU0A,NGBOPanel,Engineering Fellowships for Growth - Advanced Materials,2014-03-12,"Elson, Chris"
1-1RQ4N9,NGBOPanel,Engineering Fellowships for Growth - SynBio,2014-03-12,"Davis, Luke"
1-1JK4TE,NGBOPanel,Programme Grant Interviews (ICT) - 12 March 2014,2014-03-12,"Lodge, Matthew"
1-1RQ4MM,NGBOPanel,Engineering Fellowships for Growth - Robotics,2014-03-12,"Soulsby, Susan"
1-1ZAC9A,NGBOPanel,INSPIRE Physical Sciences:  Research across Interfaces,2014-03-18,"Howes, Amanda"
1-1PSIZD,NGBOPanel,EPSRC ICT Responsive Mode - Apr 2014,2014-04-09,"Hulkes, Alex"
1-1NR0F0,NGBOPanel,Programme Grant Outlines 15 April 2014,2014-04-15,"Ghaffar, Talit"
1-1NR05V,NGBOPanel,Platform Grant Outlines 15 April 2014,2014-04-15,"Ghaffar, Talit"
1-1O29A1,NGBOPanel,Programme Grant Interviews - 23 April 2014 (Physical Sciences & Engineering),2014-04-23,"Niblock, Helen"
1-1OIDPP,NGBOPanel,Engineering Prioritisation Panel Meeting 29 April 2014,2014-04-29,"Edwards, Janet"
1-1OO0VN,NGBOPanel,Eng Fellowship Interviews April 2014,2014-04-30,"Chapman, Antony"
1-1OTR3N,NGBOPanel,EPSRC Physical Sciences Chemistry - May 2014,2014-05-08,"Higlett, Claire"
1-1OTR2X,NGBOPanel,EPSRC Physical Sciences Materials - May 2014,2014-05-08,"Gilvin, Ellie"
1-1OTR4M,NGBOPanel,EPSRC Physical Sciences Physics - May 2014,2014-05-08,"Felstead, Robert"
1-1RWXXZ,NGBOPanel,Innovation and Knowledge Centre in Synthetic Biology - 9 month review,2014-05-09,"Mulligan, David"
1-1OMXAT,NGBOPanel,UK/China Sustainable Mats for Eng Apps,2014-05-13,"Edwards, Janet"
1-1G4FFB,NGBOPanel,1TI3 Full,2014-05-13,"Lodge, Matthew"
1-22JCPW,NGBOPanel,Energy and International Development Resubmissions,2014-05-15,"Preece, Lewis"
1-1N5UI5,NGBOPanel,DARE Interview,2014-05-15,"Bailey, Richard"
1-1LJ9CY,NGBOPanel,Platform Grant Interviews - 20 May 2014,2014-05-20,"Lodge, Matthew"
1-1PSJ24,NGBOPanel,EPSRC ICT Responsive Mode - June 2014,2014-06-03,"Hulkes, Alex"
1-1RCX3I,NGBOPanel,Low Carbon Vehicle Technologies,2014-06-03,"Salisbury, Gavin"
1-1KTC5T,NGBOPanel,Challenges in Carbon Capture for CCS,2014-06-05,"Sewell, Laura"
1-1R46ZN,NGBOPanel,EPSRC Equipment Business Case - June 2014,2014-06-05,"Hanlon, Tracy"
1-1MXB0G,NGBOPanel,EPSRC Mathematics Prioritisation Meeting June 2014,2014-06-11,"Ward, Michael"
1-23O92W,NGBOPanel,Programme Grant Outlines 17 June 2014,2014-06-17,"Ghaffar, Talit"
1-23O8UA,NGBOPanel,Platform Grant Outlines 17 June 2014,2014-06-17,"Ghaffar, Talit"
1-2CCK9R,NGBOPanel,Bright IDEAS Awards:The Big Pitch: Civ Eng: Outline Panel,2014-06-18,NA
1-1OJYOQ,NGBOPanel,Engineering Prioritisation Meeting - June 2014,2014-06-18,"Edwards, Janet"
1-1OO151,NGBOPanel,Eng Fellowship Interviews June 2014,2014-06-19,"O'Byrne, Justin"
1-1S7GQS,NGBOPanel,The Big Pitch: Civ Eng: Outline Panel,2014-06-19,"Broomsgrove, Alexander"
1-1NXMUH,NGBOPanel,TICS Research Institute Phase 2,2014-06-23,"Hulkes, Alex"
1-1SBWXM,NGBOPanel,Manufacturing Inst. Outlines,2014-07-04,"Chapman, Antony"
1-1PSJ3V,NGBOPanel,EPSRC ICT Prioritisation Panel - July 2014,2014-07-17,"Hulkes, Alex"
1-2B5N0J,NGBOPanel,Ground and Structural Big Pitch,2014-07-21,"Singleton Escofet, Roger"
1-2B5DKO,NGBOPanel,Big Pitch Water Engineering,2014-07-21,"Broomsgrove, Alexander"
1-1RRX7I,NGBOPanel,EPSRC Physical Sciences Materials - July 2014,2014-07-23,"Birch, Nigel"
1-1RRXH2,NGBOPanel,EPSRC Physical Sciences Chemistry - July 2014,2014-07-23,"Sweet, Martin"
1-2099JQ,NGBOPanel,EPSRC Mathematics Interviews - July 2014,2014-07-23,"Watkin, Laura"
1-1RDD9X,NGBOPanel,EPSRC Physical Sciences Physics - July 2014,2014-07-23,"Niblock, Helen"
1-1SBLHN,NGBOPanel,Bioenergy Challenge II,2014-07-31,"O'Byrne, Justin"
1-1QFJBT,NGBOPanel,Working with Centres (Full),2014-08-05,"Holtum, David"
1-23O97S,NGBOPanel,Programme Grant Outlines 18 August 2014,2014-08-18,"Turner, Christina"
1-23O8WO,NGBOPanel,Platform Grant Outlines 18 August 2014,2014-08-18,"Ghaffar, Talit"
1-1OJYU6,NGBOPanel,Engineering Prioritisation Panel Meeting 20 August 2014,2014-08-20,"Edwards, Janet"
1-1OVZWE,NGBOPanel,SIDD Prioritisation Panel,2014-08-27,"Cook, Nick"
1-22F54K,NGBOPanel,SUPERGEN PLUS,2014-08-28,"Salisbury, Gavin"
1-1PJIPH,NGBOPanel,Forecasting EC,2014-09-02,"Holtum, David"
1-1RZ09K,NGBOPanel,National Network of Quantum Technologies hubs (Fulls),2014-09-03,"Howes, Amanda"
1-1R9WE5,NGBOPanel,"EPSRC Physical Sciences Fellowships Interview Panel 3rd, 4th and 5th Sept 2014",2014-09-03,"Gilvin, Ellie"
1-22SPB0,NGBOPanel,ERM Interviews Panel 1,2014-09-03,"Chapman, Antony"
1-2AIMSB,NGBOPanel,ERM Interviews Panel 2,2014-09-03,"Pearson, Hannah"
1-237QLX,NGBOPanel,ICT Fellowships Interview Meeting - 4 Sept 2014,2014-09-04,"Brown, Zoe"
1-1PSJ5A,NGBOPanel,EPSRC ICT Prioritisation Panel - Sept 2014,2014-09-09,"Hulkes, Alex"
1-1ZAC4J,NGBOPanel,EPSRC Mathematics Prioritisation Panel Sept 2014,2014-09-10,"Watkin, Laura"
1-1SDBZN,NGBOPanel,UK Japan Civil Nuclear Energy,2014-09-11,"Bateman, Neil"
1-1YXES7,NGBOPanel,Software for the Future Call II,2014-09-11,"Emmerson, Daniel"
1-1SHZQR,NGBOPanel,Platform Grant Interviews - 16 September 2014,2014-09-16,"Niblock, Helen"
1-2B7R3Y,NGBOPanel,EPSRC Digital Economy Fellowship Interviews,2014-09-17,"Rendell, Ben"
1-1RZSYC,NGBOPanel,EPSRC Physical Sciences Physics - September 2014,2014-09-25,"Dracott, James"
1-1RZT2E,NGBOPanel,EPSRC Physical Sciences Chemistry - September 2014,2014-09-25,"Ghaffar, Talit"
1-1RZSYK,NGBOPanel,EPSRC Physical Sciences Materials - September 2014,2014-09-25,"Crook, Simon"
1-2FFVOL,NGBOPanel,RDM Networks,2014-10-01,"Pearson, Hannah"
1-2FT6GX,NGBOPanel,Eng Fellowship interviews 6 and 7 October 2014,2014-10-06,"Davis, Luke"
1-1OM5X7,NGBOPanel,Engineering Prioritisation Panel Meeting 8th October 2014,2014-10-08,"Edwards, Janet"
1-23O8X0,NGBOPanel,Platform Grant Outlines 14 October 2014,2014-10-14,"Ghaffar, Talit"
1-23O98F,NGBOPanel,Programme Grant Outlines 14 October 2014,2014-10-14,"Turner, Christina"
1-1PSJ63,NGBOPanel,EPSRC ICT Prioritisation Panel - Oct 2014,2014-10-20,"Hulkes, Alex"
1-1O29FC,NGBOPanel,Programme Grant Interviews - 21 and 22 October 2014 (Physical Sciences),2014-10-21,"Turner, Christina"
1-2342VD,NGBOPanel,MAFuMa Interview Panel A,2014-10-28,"Lawrence, Andrew"
1-2GV3YP,NGBOPanel,MAFuMa Interview Panel B,2014-10-28,"Bailey, Richard"
1-1RF4M1,NGBOPanel,Manufacturing Fellowships Interview Panel,2014-11-04,"Chapman, Antony"
1-2BO12P,NGBOPanel,IRIS (International Research in Security),2014-11-13,"Hulkes, Alex"
1-2CNVIN,NGBOPanel,UK Korea Fuel Cells,2014-11-19,"Philps, O"
1-28XA7X,NGBOPanel,CCP Networking Call,2014-11-24,"Larmour, Iain"
1-29A9ZL,NGBOPanel,EPSRC Mathematics Prioritisation Panel November  2014,2014-11-26,"Maytum, Hannah"
1-2218KU,NGBOPanel,RDM Networks,2014-11-26,"Bailey, Richard"
1-2C2L5B,NGBOPanel,Programme Grant Interviews (Engineering) - 1 December 2014,2014-12-01,"Martin, Lucy"
1-447IPX,NGBOPanel,RCUK Brazil 2014,2014-12-01,NA
1-1PSJ6M,NGBOPanel,EPSRC ICT Prioritisation Panel - Dec 2014,2014-12-02,"Dowle, Miriam"
1-28WZCG,NGBOPanel,Israel-UK Cyber Research,2014-12-03,"Hulkes, Alex"
1-1OM623,NGBOPanel,Engineering Prioritisation Panel Meeting 3rd December 2014,2014-12-03,"Edwards, Janet"
1-1S78E3,NGBOPanel,SUPERGEN Fuel Cells Challenge,2014-12-03,"Philps, O"
1-22KCLC,NGBOPanel,Conventional Power Generation,2014-12-03,"Sewell, Laura"
1-1RZT3W,NGBOPanel,EPSRC Physical Sciences Chemistry - December 2014,2014-12-04,"Higlett, Claire"
1-1RZT34,NGBOPanel,EPSRC Physical Sciences Materials - December 2014,2014-12-04,"Gilvin, Ellie"
1-1RZT2M,NGBOPanel,EPSRC Physical Sciences Physics - December 2014,2014-12-04,"Brhanavan, Yalini"
1-23O98R,NGBOPanel,Programme Grant Outlines 16 December 2014,2014-12-16,NA
1-23O8YO,NGBOPanel,Platform Grant Outlines 16 December 2014,2014-12-16,NA
1-2B7T9I,NGBOPanel,Manufacturing  Inst. FULLS,2015-01-21,"Chapman, Antony"
1-2GOO2N,NGBOPanel,EPSRC Mathematics Fellowship Interviews January 2015,2015-01-21,NA
1-2LHQN2,NGBOPanel,Experimental Equipment Call,2015-01-22,NA
1-1PSJ7O,NGBOPanel,EPSRC ICT Prioritisation Panel - Jan 2015,2015-01-27,"Hulkes, Alex"
1-2AMGU0,NGBOPanel,UK India Civil Nuclear Energy 3,2015-01-28,"Bateman, Neil"
1-2HDGTX,NGBOPanel,Manufacturing Hubs 2015 - Outlines,2015-01-28,"Bailey, Richard"
1-28WWOK,NGBOPanel,Next Stage Digital Economy Sift,2015-01-30,"Rendell, Ben"
1-244NWI,NGBOPanel,Nuclear Materials,2015-02-03,"Bateman, Neil"
1-2PICBE,NGBOPanel,EPSRC Equipment Business Case Outline Feb 15,2015-02-04,"Emmerson, Daniel"
1-2EKOEI,NGBOPanel,Programme Grant Interviews (ICT) 11 February 2015,2015-02-11,"Davis, Anke"
1-2CIFZN,NGBOPanel,New Materials for Rail,2015-02-11,"Broomsgrove, Alexander"
1-2CYQ8P,NGBOPanel,EPSRC Physical Sciences Physics - February 2015,2015-02-12,"Dracott, James"
1-2CYQ7W,NGBOPanel,EPSRC Physical Sciences Materials - February 2015,2015-02-12,"Birch, Nigel"
1-2CYQ98,NGBOPanel,EPSRC Physical Sciences Chemistry - February 2015,2015-02-12,"Sweet, Martin"
1-23O8ZE,NGBOPanel,Platform Grant Outlines 17 February 2015,2015-02-17,"Ghaffar, Talit"
1-23O99H,NGBOPanel,Programme Grant Outlines 17 February 2015,2015-02-17,"White, Christopher"
1-2B4VK9,NGBOPanel,Contrails,2015-02-18,"Hulkes, Alex"
1-2KSG3N,NGBOPanel,Programme Grant Interviews (Maths) 18 February 2015,2015-02-18,"White, Christopher"
1-2H6XUI,NGBOPanel,Bridging the Gaps -  EPS and AMR,2015-02-23,"Marlow, Victoria"
1-28ZO4N,NGBOPanel,Platform Grant Interviews - 23 February 2015,2015-02-23,"Broomsgrove, Alexander"
1-1OO16H,NGBOPanel,Eng Fellowship Interviews Feb 2015,2015-02-23,"Angus-Smyth, Anna"
1-1OM629,NGBOPanel,Engineering Prioritisation Panel Meeting 25 February 2015,2015-02-25,"Edwards, Janet"
1-2IQUOH,NGBOPanel,Programme Grant Interviews (Engineering) 26 February 2015,2015-02-26,"Martin, Lucy"
1-24GSZV,NGBOPanel,Supergen Solar Challenge,2015-02-26,"O'Byrne, Justin"
1-2F4FNU,NGBOPanel,EPSRC Mathematics Prioritisation Panel March 2015,2015-03-03,"Ward, Michael"
1-2QIA9B,NGBOPanel,Next Stage Digital Economy Interview,2015-03-03,"Ma, Jerome"
1-2IXCCN,NGBOPanel,EPSRC QT Fellowships Interview Meeting 4-5 March 2015,2015-03-04,"Howes, Amanda"
1-2IMZ8Z,NGBOPanel,EPSRC ICT Fellowships Interview Meeting 5 March 2015,2015-03-05,"Brown, Zoe"
1-1PSJ8G,NGBOPanel,EPSRC ICT Prioritisation Panel - Mar 2015,2015-03-05,"Hulkes, Alex"
1-2IUN28,NGBOPanel,"EPSRC Physical Sciences Fellowships 10, 11, 12th March 15",2015-03-10,"Ghaffar, Talit"
1-2GUZCU,NGBOPanel,Hearing Aid Technologies,2015-03-10,"Billingham, Sarah"
1-2LD035,NGBOPanel,EPSRC Equipment Business Case March 2015,2015-03-10,"Emmerson, Daniel"
1-2BJ60Z,NGBOPanel,UK Korea Civil Nuclear Energy,2015-03-10,"Bateman, Neil"
1-2KX2S9,NGBOPanel,Towards Autonomy - Smart and Connected Control (Outline),2015-03-11,"Soulsby, Susan"
1-2JHN68,NGBOPanel,Eng Fellowship Interviews Mar 2015,2015-03-16,"Singleton Escofet, Roger"
1-2GUQ6E,NGBOPanel,User Interaction with ICT (Outline),2015-03-17,"Coles, Lisa"
1-2HM5LT,NGBOPanel,Making Sense from Data (Outline),2015-03-19,"Dowle, Miriam"
