panel_id,panel_type,funding_priority_list,funded,unfunded,referred_to_a_later_panel,decision_still_awaited,funding_rate_percent_of_grant_value,summary_row,table_type,full_proposals_invited,full_proposals_declined,invited_for_interview,not_invited_for_interview,final_decision_yet_to_be_made,not_funded
1-6HLEPW,NGBOPanel,RENEWAL,1065313,0,0,0,100,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-77W230,NGBOPanel,STANDARD,10683117,2951076,0,0,78,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-77W230,NGBOPanel,ENERGY,1091410,1449795,0,0,42,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-77W230,NGBOPanel,ENGINEERING,1032570,1501281,0,0,40,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-77W230,NGBOPanel,HEALTHCARE,952159,0,0,0,100,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-77W230,NGBOPanel,MANUFACTURING,1046439,0,0,0,100,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-77W230,NGBOPanel,PROGRAMME GRANT,6560538,0,0,0,100,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-6UKKM4,NGBOPanel,STANDARD,3729958,13938131,2954191,0,21,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-6UKKM4,NGBOPanel,FELLOWSHIPS,2123674,8705907,0,0,19,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-6UKKM4,NGBOPanel,NEW INVESTIGATOR AWARDS,342485,1530171,208587,0,18,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-6UKKM4,NGBOPanel,STANDARD,3376863,7627868,621930,0,30,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-6UKKM4,NGBOPanel,OVERSEAS TRAVEL GRANT,10610,0,0,0,100,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-6B5AIR,NGBOPanel,STANDARD,0,21281702,19671702,0,0,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-6B5AIR,NGBOPanel,MAIN LIST,19671702,51014889,0,0,27,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-6UV1CN,NGBOPanel,STANDARD,4936838,2462447,0,0,66,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-6UV1CN,NGBOPanel,EARLY CAREER,2193729,1096497,0,0,66,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-6UV1CN,NGBOPanel,EARLY CAREER EXT,850350,0,0,0,100,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-6UV1CN,NGBOPanel,ESTABLISHED CAREER,1892760,1365950,0,0,58,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-7Q7YAW,NGBOPanel,STANDARD,97315,142136,0,0,40,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-7Q7YAW,NGBOPanel,MAIN LIST,97315,142136,0,0,40,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-755PX6,NGBOPanel,STANDARD,0,11036887,0,0,0,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-755PX6,NGBOPanel,STANDARD,0,11036887,0,0,0,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-74HXWG,NGBOPanel,STANDARD,9863658,17871044,1226073,0,35,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-74HXWG,NGBOPanel,FELLOWSHIPS,1226073,659559,0,0,65,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-74HXWG,NGBOPanel,FELLOWSHIPS Â€“ ENERGY,0,1439185,0,0,0,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-74HXWG,NGBOPanel,FELLOWSHIPS Â€“ MANUFACTURING,0,1102081,0,0,0,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-74HXWG,NGBOPanel,STANDARD GRANTS,3810630,9462090,0,0,28,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-74HXWG,NGBOPanel,NEW INVESTIGATOR AWARDS,1319897,510918,0,0,72,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-74HXWG,NGBOPanel,STANDARD Â€“ MANUFACTURING,2423917,3710424,0,0,39,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-74HXWG,NGBOPanel,NEW INVESTIGATOR AWARDS - MANUFACTURING,570556,310451,0,0,64,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-74HXWG,NGBOPanel,STANDARD - ENERGY,1738658,3148453,0,0,35,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-6EIGDF,NGBOPanel,STANDARD,5118820,9508049,0,0,34,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-6EIGDF,NGBOPanel,GCRF 4 - MATHS RESEARCH,4042248,8658763,0,0,31,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-6EIGDF,NGBOPanel,GCRF 5 - MATHS CAPABILITY,1076572,849285,0,0,55,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-6MOD7S,NGBOPanel,STANDARD,6211625,15193911,0,0,29,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-6MOD7S,NGBOPanel,NEW INVESTIGATOR,861906,1183615,0,0,42,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-6MOD7S,NGBOPanel,STANDARD,5349719,14010296,0,0,27,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-6LI3IP,NGBOPanel,STANDARD,3730732,4031724,0,0,48,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-6LI3IP,NGBOPanel,MAIN LIST,3576050,3862994,0,0,48,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-6LI3IP,NGBOPanel,RESOURCE ONLY,154682,168730,0,0,47,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-7G8QK9,NGBOPanel,STANDARD,0,0,0,0,0,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-7G8QK9,NGBOPanel,STANDARD,0,0,0,0,0,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-6TE4XZ,NGBOPanel,STANDARD,5911490,15990192,1585890,0,26,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-6TE4XZ,NGBOPanel,DISCIPLINE HOPPING,0,155986,0,0,0,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-6TE4XZ,NGBOPanel,FELLOWSHIP,1585890,0,0,0,100,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-6TE4XZ,NGBOPanel,NEW INVESTIGATOR,0,525263,0,0,0,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-6TE4XZ,NGBOPanel,STANDARD,5911490,15308944,0,0,27,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-72H5UC,NGBOPanel,STANDARD,4578314,23070396,5063673,0,16,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-72H5UC,NGBOPanel,ICT FELLOWSHIPS,3670347,9261001,0,0,28,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-72H5UC,NGBOPanel,NEW INVESTIGATOR AWARDS,1022557,1471657,269351,0,40,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-72H5UC,NGBOPanel,STANDARD RESEARCH,3555757,17659864,1123975,0,16,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-7R8JX7,NGBOPanel,STANDARD,17312205,29733187,2359497,0,36,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-7R8JX7,NGBOPanel,MAIN LIST,19671702,29733187,0,0,39,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-7CIIRH,NGBOPanel,STANDARD,2123674,3925815,0,0,35,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-7CIIRH,NGBOPanel,EARLY CAREER,1508178,3293595,0,0,31,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-7CIIRH,NGBOPanel,POST DOC,615496,632220,0,0,49,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-6VYH68,NGBOPanel,STANDARD,7350414,23001836,0,0,24,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-6VYH68,NGBOPanel,NEW INVESTIGATOR AWARD,1583262,1103158,0,0,58,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-6VYH68,NGBOPanel,STANDARD,5767152,21898678,0,0,20,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-7HD6BA,NGBOPanel,STANDARD,5093309,29184033,3151403,0,14,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-7HD6BA,NGBOPanel,FELLOWSHIPS ENGINERING,1599964,3342990,0,0,32,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-7HD6BA,NGBOPanel,FELLOWSHIPS - ENERGY,319254,0,0,0,100,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-7HD6BA,NGBOPanel,FELLOWSHIPS - MANUFACTURING,0,1387873,0,0,0,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-7HD6BA,NGBOPanel,STANDARD - ENGINEERING,3259222,12814753,0,0,20,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-7HD6BA,NGBOPanel,NEW INVESTIGATOR AWARDS - ENGINEERING,239407,214410,0,0,52,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-7HD6BA,NGBOPanel,STANDARD - ENERGY,407777,5979418,0,0,6,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-7HD6BA,NGBOPanel,NEW INVESTIGATOR AWARDS - ENERGY,310610,0,0,0,100,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-7HD6BA,NGBOPanel,STANDARD - MANUFACTURING,2108476,7422309,0,0,22,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-7HD6BA,NGBOPanel,NEW INVESTIGATOR - MANUFACTURING,0,399189,0,0,0,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-79J0PF,NGBOPanel,STANDARD,0,39831721,0,0,0,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-79J0PF,NGBOPanel,MAIN LIST,0,39831721,0,0,0,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-7KTJR2,NGBOPanel,STANDARD,503528,933413,0,0,35,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-7KTJR2,NGBOPanel,STANDARD,503528,933413,0,0,35,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-72H5V9,NGBOPanel,STANDARD,3480349,15690971,0,0,18,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-72H5V9,NGBOPanel,NEW INVESTIGATOR AWARDS,587269,640698,0,0,47,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-72H5V9,NGBOPanel,DISCIPLINE HOPPING AWARDS,49181,0,0,0,100,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-72H5V9,NGBOPanel,STANDARD RESEARCH,2843899,15050273,0,0,15,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-7CO56M,NGBOPanel,STANDARD,2724998,10668830,0,0,20,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-7CO56M,NGBOPanel,STANDARD,1953849,9420866,0,0,17,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-7CO56M,NGBOPanel,NEW INVESTIGATOR,771149,1247964,0,0,38,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-7WGUML,NGBOPanel,STANDARD,5256237,5322127,0,0,49,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-7WGUML,NGBOPanel,ICT FELLOWSHIPS,5256237,5322127,0,0,49,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-71CX6Q,NGBOPanel,STANDARD,5694567,23613003,2728586,0,19,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-71CX6Q,NGBOPanel,FELLOWSHIPS,2728586,18342081,0,0,12,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-71CX6Q,NGBOPanel,NEW INVESTIGATOR AWARDS,387635,551355,0,0,41,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-71CX6Q,NGBOPanel,STANDARD,5306932,14020564,0,0,27,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-7RN2O7,NGBOPanel,STANDARD,3145292,4538573,0,0,40,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-7RN2O7,NGBOPanel,ENERGY,319254,400026,0,0,44,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-7RN2O7,NGBOPanel,ENGINEERING,2826038,3036466,0,0,48,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-7RN2O7,NGBOPanel,MANUFACTURING,0,1102081,0,0,0,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-7QXBT3,NGBOPanel,STANDARD,12972912,26931623,2174832,0,32,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-7QXBT3,NGBOPanel,FELLOWSHIPS,1119057,2961293,0,0,27,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-7QXBT3,NGBOPanel,FELLOWSHIPS Â€“ ENERGY,1055775,660510,0,0,61,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-7QXBT3,NGBOPanel,STANDARD GRANTS - ENGINEERING,3962220,17503814,0,0,18,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-7QXBT3,NGBOPanel,NEW INVESTIGATOR AWARDS - ENGINEERING,550034,666095,0,0,45,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-7QXBT3,NGBOPanel,STANDARD Â€“ ENERGY,3105773,1811115,0,0,63,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-7QXBT3,NGBOPanel,NEW INVESTIGATOR AWARDS Â€“ ENERGY,545699,591820,0,0,47,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-7QXBT3,NGBOPanel,STANDARD Â€“ MANUFACTURING,3898113,4495287,0,0,46,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-7QXBT3,NGBOPanel,NEW INVESTIGATOR AWARDS Â€“ MANUFACTURING,911072,870837,0,0,51,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-7JK54T,NGBOPanel,STANDARD,2602961,0,0,0,100,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-7JK54T,NGBOPanel,STANDARD,2602961,0,0,0,100,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-7PWNQ0,NGBOPanel,STANDARD,6205244,15627665,0,0,28,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-7PWNQ0,NGBOPanel,MAIN LIST,6205244,15627665,0,0,28,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-7HW8N9,NGBOPanel,STANDARD,2728586,9300997,0,0,22,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-7HW8N9,NGBOPanel,EARLY CAREER,686288,6380873,0,0,9,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-7HW8N9,NGBOPanel,ESTABLISHED,2042298,2920123,0,0,41,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-7CHMWO,NGBOPanel,STANDARD,3683391,8650909,248925,0,29,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-7CHMWO,NGBOPanel,DISCIPLINE HOPPING,522734,1069973,0,0,32,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-7CHMWO,NGBOPanel,NEW INVESTIGATOR,815357,0,248925,0,100,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-7CHMWO,NGBOPanel,STANDARD,2345301,7580936,0,0,23,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-7KJJEM,NGBOPanel,STANDARD,1772150,3134033,0,0,36,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-7KJJEM,NGBOPanel,STANDARD,1772150,3134033,0,0,36,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-7KEU5R,NGBOPanel,STANDARD,0,4896873,2889317,0,0,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-7KEU5R,NGBOPanel,PROPOSALS,2889317,11026660,0,0,20,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-7NVO4K,NGBOPanel,STANDARD,4695770,13991684,0,0,25,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-7NVO4K,NGBOPanel,NEW INVESTIGATOR AWARDS,851968,531995,0,0,61,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-7NVO4K,NGBOPanel,STANDARD,3843802,13459688,0,0,22,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-7V5C1S,NGBOPanel,STANDARD,33953642,14925458,0,0,69,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-7V5C1S,NGBOPanel,STANDARD,33953642,14925458,0,0,69,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-7USW9U,NGBOPanel,STANDARD,11581622,0,0,0,100,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-7USW9U,NGBOPanel,STANDARD,11581622,0,0,0,100,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-72H5W6,NGBOPanel,STANDARD,4410628,20627147,1816577,0,17,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-72H5W6,NGBOPanel,NEW INVESTIGATOR AWARDS,816509,2512813,0,0,24,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-72H5W6,NGBOPanel,OVERSEAS TRAVEL GRANTS,15714,0,0,0,100,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-72H5W6,NGBOPanel,STANDARD RESEARCH,3578405,18114334,1816577,0,16,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-7PQVCX,NGBOPanel,STANDARD,2889317,6129787,0,0,32,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-7PQVCX,NGBOPanel,INTERVIEWS,2889317,6129787,0,0,32,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-7W7NG1,NGBOPanel,STANDARD,100776,865484,0,0,10,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-7W7NG1,NGBOPanel,STANDARD,100776,865484,0,0,10,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-7YK8CW,NGBOPanel,STANDARD,7920738,1770426,0,0,81,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-7YK8CW,NGBOPanel,MAIN LIST,7920738,1770426,0,0,81,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-6LI3MN,NGBOPanel,STANDARD,7838930,6312597,0,0,55,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-6LI3MN,NGBOPanel,MAIN LIST,6344773,6312597,0,0,50,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-6LI3MN,NGBOPanel,RESOURCE ONLY,1494157,0,0,0,100,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-7GYZ9H,NGBOPanel,STANDARD,3744238,8695959,0,0,30,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-7GYZ9H,NGBOPanel,STANDARD,3744238,8695959,0,0,30,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-7COMZ1,NGBOPanel,STANDARD,3429448,20882752,3255041,0,14,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-7COMZ1,NGBOPanel,FELLOWSHIPS,3255041,16545638,0,0,16,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-7COMZ1,NGBOPanel,NEW INVESTIGATOR AWARD,1008702,648526,0,0,60,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-7COMZ1,NGBOPanel,STANDARD,2420747,7672869,0,0,23,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-7JZC17,NGBOPanel,STANDARD,0,19282049,4811978,0,0,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-7JZC17,NGBOPanel,STANDARD,0,19282049,4811978,0,0,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-7JKVNB,NGBOPanel,STANDARD,0,27781562,4483236,0,0,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-7JKVNB,NGBOPanel,STANDARD,4483236,31851054,0,0,12,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-6D1762,NGBOPanel,STANDARD,8925542,19660682,1352315,0,31,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-6D1762,NGBOPanel,FELLOWSHIPS,1001772,665795,0,0,60,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-6D1762,NGBOPanel,FELLOWSHIPS Â€“ ENERGY,350543,2792755,0,0,11,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-6D1762,NGBOPanel,STANDARD GRANTS - ENGINEERING,4011518,13699598,0,0,22,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-6D1762,NGBOPanel,NEW INVESTIGATOR AWARDS - ENGINEERING,1239618,2382762,0,0,34,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-6D1762,NGBOPanel,STANDARD Â€“ ENERGY,2046299,1134729,0,0,64,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-6D1762,NGBOPanel,NEW INVESTIGATOR AWARDS Â€“ ENERGY,0,534205,0,0,0,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-6D1762,NGBOPanel,STANDARD Â€“ MANUFACTURING,1628107,428813,0,0,79,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-773HGZ,NGBOPanel,STANDARD,5190566,15841845,0,0,24,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-773HGZ,NGBOPanel,NETWORK,353251,0,0,0,100,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-773HGZ,NGBOPanel,NEW INVESTIGATOR AWARDS,879644,1168227,0,0,42,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-773HGZ,NGBOPanel,STANDARD,3957671,16045292,0,0,19,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-85BBFM,NGBOPanel,STANDARD,0,1527609,577146,0,0,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-85BBFM,NGBOPanel,STANDARD,577146,2460845,0,0,18,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-7LAJB8,NGBOPanel,STANDARD,5234597,20080978,0,0,20,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-7LAJB8,NGBOPanel,STANDARD,5234597,20080978,0,0,20,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-7VJX47,NGBOPanel,STANDARD,2660320,3728813,0,0,41,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-7VJX47,NGBOPanel,STANDARD,2660320,3728813,0,0,41,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-7W16IP,NGBOPanel,STANDARD,10097652,0,0,0,100,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-7W16IP,NGBOPanel,STANDARD,10097652,0,0,0,100,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-7SP77O,NGBOPanel,STANDARD,13135455,11044301,0,0,54,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-7SP77O,NGBOPanel,MAIN LIST,13135455,11044301,0,0,54,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-7M9E7L,NGBOPanel,STANDARD,148522,416396,0,0,26,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-7M9E7L,NGBOPanel,STANDARD,148522,416396,0,0,26,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-72H5X3,NGBOPanel,STANDARD,5839215,11343413,3240404,0,33,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-72H5X3,NGBOPanel,ICT FELLOWSHIPS,3240404,9019602,0,0,26,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-72H5X3,NGBOPanel,NEW INVESTIGATOR AWARDS,753987,879655,0,0,46,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-72H5X3,NGBOPanel,STANDARD RESEARCH,5085228,4214602,0,0,54,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-7COQ3D,NGBOPanel,STANDARD,3255041,3984280,0,0,44,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-7COQ3D,NGBOPanel,MAIN LIST,3255041,3984280,0,0,44,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-8OFIXN,NGBOPanel,STANDARD,1857712,2422286,0,0,43,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-8OFIXN,NGBOPanel,MAIN LIST,1857712,2422286,0,0,43,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-8P3X0R,NGBOPanel,STANDARD,2625524,1647206,0,0,61,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-8P3X0R,NGBOPanel,MAIN LIST,2625524,1647206,0,0,61,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-7Q7GPF,NGBOPanel,STANDARD,6108812,20122927,3469481,0,23,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-7Q7GPF,NGBOPanel,FELLOWSHIPS,3469481,11219879,0,0,23,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-7Q7GPF,NGBOPanel,NEW INVESTIGATOR,996327,648559,0,0,60,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-7Q7GPF,NGBOPanel,STANDARD,5112486,15160171,0,0,25,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-7WGB55,NGBOPanel,STANDARD,3268534,14875258,0,0,18,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-7WGB55,NGBOPanel,NEW INVESTIGATOR,513142,377781,0,0,57,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-7WGB55,NGBOPanel,STANDARD,2755392,14497478,0,0,15,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-8ER7T4,NGBOPanel,STANDARD,3527146,4607125,0,0,43,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-8ER7T4,NGBOPanel,ENERGY,1406318,2110940,0,0,39,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-8ER7T4,NGBOPanel,ENGINEERING,2120829,2496185,0,0,45,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-8IL1M5,NGBOPanel,STANDARD,4795747,0,0,0,100,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-8IL1M5,NGBOPanel,MAIN LIST,4795747,0,0,0,100,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-7PVKI7,NGBOPanel,STANDARD,11883153,26606992,0,0,30,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-7PVKI7,NGBOPanel,STANDARD,11883153,26606992,0,0,30,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-8DTLBA,NGBOPanel,STANDARD,7262584,30724837,393842,0,19,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-8DTLBA,NGBOPanel,FELLOWSHIPS,0,219467,0,0,0,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-8DTLBA,NGBOPanel,FELLOWSHIPS Â€“ ENERGY,393842,2796806,0,0,12,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-8DTLBA,NGBOPanel,FELLOWSHIPS Â€“ MANUFACTURING,0,936016,0,0,0,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
